D0	D8	N
211209_x_at	-1.16455990891904	-1.45180326643163	-1.45180326643163
211210_x_at	-1.24266068995598	-3.73940253119202	-3.73940253119202
211211_x_at	-1.2772508733864	-2.39466269998968	-2.39466269998968
211212_s_at	-0.0989548457726013	-1.26214621657583	-1.26214621657583
211220_s_at	-1.90664759165419	-2.75078904364991	-2.75078904364991
211222_s_at	0.280118956303381	0.615680788068463	0.615680788068463
211228_s_at	0.0540662456053012	-0.119883868338983	-0.119883868338983
211230_s_at	-2.13211128451199	-3.02355291806486	-3.02355291806486
211240_x_at	-1.23064772288485	-1.81172143499185	-1.81172143499185
211241_at	-0.83851897989413	-0.737284045614816	-0.737284045614816
211242_x_at	-0.85024828192215	-1.46845969972476	-1.46845969972476
211245_x_at	-0.659903990350109	-2.1076298858111	-2.1076298858111
211250_s_at	2.6750572319915	2.11803287139398	2.11803287139398
211251_x_at	-0.537405131916362	-0.43864076029014	-0.43864076029014
211252_x_at	-3.60725099547279	-3.71072973692214	-3.71072973692214
211254_x_at	-2.33546784693194	-5.02978547214299	-5.02978547214299
211255_x_at	-6.32664051644779	-6.95486699221294	-6.95486699221294
211256_x_at	-0.536859889949289	-0.137296289832653	-0.137296289832653
211257_x_at	0.49602148682181	0.669171630121101	0.669171630121101
211267_at	-0.633702554927898	-0.0531862927772775	-0.0531862927772775
211269_s_at	0.397654761362866	0.810329223980078	0.810329223980078
211270_x_at	-0.377844289978734	-0.628181001314509	-0.628181001314509
211271_x_at	-0.88109517806328	-1.04881326538204	-1.04881326538204
211272_s_at	-3.07729143970429	-3.37083383574235	-3.37083383574235
211275_s_at	0.102707067198525	0.0065998854162217	0.0065998854162217
211277_x_at	-0.330143113564705	-0.0505891792294273	-0.0505891792294273
211279_at	-1.92046856089938	-2.88659132712699	-2.88659132712699
211280_s_at	-3.48829903869008	-3.01819634929197	-3.01819634929197
211284_s_at	-0.331312766649717	-0.811124190289762	-0.811124190289762
211285_s_at	-0.398125128221917	-0.119624522303967	-0.119624522303967
211286_x_at	-1.56627080037871	-1.94751199852016	-1.94751199852016
211287_x_at	-2.82815135571623	-3.37806257356592	-3.37806257356592
211289_x_at	1.90515004479472	1.36067227078099	1.36067227078099
211296_x_at	-0.162607419358391	-0.117110410969515	-0.117110410969515
211297_s_at	0.545928666395895	0.649227626577167	0.649227626577167
211299_s_at	-5.49695482928241	-4.92502041286088	-4.92502041286088
211300_s_at	-2.29459170965645	-3.03644367234488	-3.03644367234488
211302_s_at	-2.95412645683199	-2.09805913458014	-2.09805913458014
211305_x_at	-0.947123672733763	-1.25608785653992	-1.25608785653992
211306_s_at	-0.9507391290322	-1.27584070268124	-1.27584070268124
211307_s_at	-3.28220741756443	-5.93480613439644	-5.93480613439644
211310_at	-2.15607755274921	-3.16142480258744	-3.16142480258744
211316_x_at	-0.395049896704707	-0.368310944236939	-0.368310944236939
211317_s_at	-6.95233636818351	-5.12406493182964	-5.12406493182964
211318_s_at	0.0866620458349381	-0.153388078476478	-0.153388078476478
211323_s_at	0.184885771309618	-0.269665541059726	-0.269665541059726
211324_s_at	-0.171458631646921	-0.00242632597970127	-0.00242632597970127
211325_x_at	-3.4577905231898	-1.99728364749895	-1.99728364749895
211327_x_at	-3.597693531342	-4.60268307737142	-4.60268307737142
211328_x_at	-1.62767857498154	-0.557447558341686	-0.557447558341686
211329_x_at	-4.33172764413359	-4.09544706705332	-4.09544706705332
211330_s_at	-1.98385388605162	-2.59871136600981	-2.59871136600981
211336_x_at	0.442278176691801	-1.19092253190365	-1.19092253190365
211337_s_at	-0.750805947709862	-0.323073101067036	-0.323073101067036
211339_s_at	-1.80402682831678	-1.4605046089864	-1.4605046089864
211340_s_at	-1.01346744352777	-0.883978329850414	-0.883978329850414
211341_at	-0.640968284127387	0.508592297792739	0.508592297792739
211342_x_at	0.572644867327815	0.671277816806837	0.671277816806837
211345_x_at	0.0251555736196671	-0.100388995840834	-0.100388995840834
211352_s_at	-0.328018502580608	-0.701430006888197	-0.701430006888197
211354_s_at	-3.06586322588095	-2.08489361053155	-2.08489361053155
211355_x_at	-1.74282572182698	-2.47822803777936	-2.47822803777936
211356_x_at	-2.04981669786899	-2.88047824364912	-2.88047824364912
211358_s_at	-1.11267071469385	-2.73826395995847	-2.73826395995847
211360_s_at	3.53043992874949	1.94844047449368	1.94844047449368
211363_s_at	-5.00587897135027	-3.48667047947097	-3.48667047947097
211364_at	-2.01797062266989	-0.587494879204216	-0.587494879204216
211366_x_at	-0.663888362825599	-0.737176272074695	-0.737176272074695
211367_s_at	-0.857021556895945	-0.91626976043054	-0.91626976043054
211368_s_at	-0.173253718724483	-0.0427557669157643	-0.0427557669157643
211370_s_at	-1.79393494284618	-2.9527347634735	-2.9527347634735
211372_s_at	-1.44845765735585	-2.3284493852721	-2.3284493852721
211374_x_at	-0.900210645327611	-0.36045589494736	-0.36045589494736
211375_s_at	0.271920821037774	0.219184641821261	0.219184641821261
211376_s_at	-1.08720705128331	-0.750772940992425	-0.750772940992425
211378_x_at	0.198743785732216	0.129314608279914	0.129314608279914
211379_x_at	-1.65244508181674	-2.97616220594256	-2.97616220594256
211382_s_at	-0.110848107631793	-0.378479951418575	-0.378479951418575
211383_s_at	-0.374550349444585	-0.349126843407731	-0.349126843407731
211385_x_at	-6.33205690080786	-4.06430948198387	-4.06430948198387
211386_at	0.481073223241462	-1.2950265513921	-1.2950265513921
211387_x_at	1.49248382862657	1.06642536450908	1.06642536450908
211391_s_at	-1.30087671784243	-3.68725364339611	-3.68725364339611
211392_s_at	-5.57335930989465	-5.74025737444448	-5.74025737444448
211395_x_at	-5.1423806380406	-5.16629491008696	-5.16629491008696
211404_s_at	0.68110686441317	-0.222398894071871	-0.222398894071871
211406_at	0.192755288918171	0.0874026453247909	0.0874026453247909
211407_at	-0.8366211031216	-0.562215735268358	-0.562215735268358
211410_x_at	-0.398085070178328	-1.04092200659461	-1.04092200659461
211411_at	-1.58296797991797	-1.70666045227663	-1.70666045227663
211412_at	-0.970255835107125	-1.04714631947211	-1.04714631947211
211413_s_at	-3.35005416326156	-4.9677595812488	-4.9677595812488
211414_at	1.00528277840815	0.337791980265213	0.337791980265213
211416_x_at	1.31601593102801	1.81422729283164	1.81422729283164
211417_x_at	0.184807564083051	0.0447719574964349	0.0447719574964349
211423_s_at	0.0754874838290203	-0.00286907155866523	-0.00286907155866523
211424_x_at	-0.401232800240203	0.152119394289658	0.152119394289658
211426_x_at	-7.55711542238939	-6.48103320893232	-6.48103320893232
211429_s_at	-0.397222842422718	-0.782053243611013	-0.782053243611013
211430_s_at	0.296506342991442	-0.277582885969737	-0.277582885969737
211433_x_at	1.4257009772263	-0.0217854203679568	-0.0217854203679568
211434_s_at	0.575422639293251	0.365882895439204	0.365882895439204
211435_at	-1.85022238303433	-2.65071966011375	-2.65071966011375
211439_at	-1.07466057271797	-1.63710258415084	-1.63710258415084
211444_at	0.749576222676007	1.24780617905916	1.24780617905916
211445_x_at	1.12542050492197	0.557332123921851	0.557332123921851
211450_s_at	-2.59547496197169	-2.66954684405179	-2.66954684405179
211452_x_at	0.349457595730444	0.163963178142339	0.163963178142339
211454_x_at	-0.552344147715313	0.123907806596076	0.123907806596076
211456_x_at	1.64414640990342	2.09746208714995	2.09746208714995
211458_s_at	0.435081739539482	0.695550461314566	0.695550461314566
211459_at	-1.02183867888786	-1.85463359420025	-1.85463359420025
211460_at	-0.706095584638172	-0.608237954667828	-0.608237954667828
211464_x_at	1.74196558629504	1.74979307078577	1.74979307078577
211471_s_at	-2.44755199141736	-2.35976197208351	-2.35976197208351
211474_s_at	-1.11859355399625	-0.820350628057609	-0.820350628057609
211475_s_at	-1.16452937353923	-1.10587640456092	-1.10587640456092
211478_s_at	-1.18707786345117	-3.73499494470099	-3.73499494470099
211481_at	-1.04511018157586	-0.71453437842745	-0.71453437842745
211487_x_at	0.430902006692545	0.326979998218022	0.326979998218022
211495_x_at	-4.56294681010182	-4.15542204267237	-4.15542204267237
211501_s_at	-1.33239314265885	-1.50570570923311	-1.50570570923311
211502_s_at	2.13338381790428	1.69952128986835	1.69952128986835
211503_s_at	0.20441835256902	-0.313775765193439	-0.313775765193439
211504_x_at	-0.589284259023622	-0.18109899719907	-0.18109899719907
211505_s_at	-0.468584736702214	-0.804703342529301	-0.804703342529301
211506_s_at	-2.78939852483166	-2.75813642392395	-2.75813642392395
211509_s_at	0.485764142655071	0.511389441076885	0.511389441076885
211512_s_at	-3.86174990940806	-4.27745485780096	-4.27745485780096
211513_s_at	-3.69046675479401	-4.92151836564557	-4.92151836564557
211514_at	-3.37075219749062	-2.10473038412559	-2.10473038412559
211515_s_at	-2.13154923126863	-3.84637910900845	-3.84637910900845
211519_s_at	-2.73313893404125	-2.00314902825792	-2.00314902825792
211521_s_at	-5.05509324140996	-4.86712168401099	-4.86712168401099
211528_x_at	-1.60981206203236	-1.32047599509341	-1.32047599509341
211529_x_at	-1.11925298360177	-0.898859782232551	-0.898859782232551
211530_x_at	-2.90809618021745	-3.72746800339347	-3.72746800339347
211535_s_at	1.37225319571946	2.92156646797784	2.92156646797784
211536_x_at	-0.885461980253968	-0.414099173450511	-0.414099173450511
211537_x_at	-0.826567649595445	-0.696460786870934	-0.696460786870934
211538_s_at	-1.085003806288	-1.41912213703497	-1.41912213703497
211540_s_at	0.390358181527052	-0.0523747901185718	-0.0523747901185718
211542_x_at	0.314500974979946	0.270641388881286	0.270641388881286
211543_s_at	-3.79756665780525	-2.28840553401923	-2.28840553401923
211546_x_at	0.348151082870844	-0.901820075193807	-0.901820075193807
211547_s_at	-1.41509734510914	-1.86701864995356	-1.86701864995356
211548_s_at	0.523284924302717	1.15036851850883	1.15036851850883
211549_s_at	-0.540195169181092	-1.97397247032849	-1.97397247032849
211551_at	-0.101591689969172	-0.80041840484403	-0.80041840484403
211552_s_at	-0.773709022805172	-0.75978450167128	-0.75978450167128
211553_x_at	-1.84267831581816	-3.94892605675758	-3.94892605675758
211555_s_at	-0.346978047083681	0.199589751808794	0.199589751808794
211558_s_at	-0.516800451564331	-0.411891885012368	-0.411891885012368
211559_s_at	-2.41796160580187	-1.83311144391643	-1.83311144391643
211560_s_at	-1.35460706710476	-3.09512725337708	-3.09512725337708
211561_x_at	-0.88098268050763	-0.742485905894981	-0.742485905894981
211563_s_at	-0.606472938110153	-0.764677064841858	-0.764677064841858
211566_x_at	1.41663632822212	3.94562635433974	3.94562635433974
211569_s_at	-0.223677733422981	-0.533205899018727	-0.533205899018727
211571_s_at	-3.22771009675506	-5.504068122838	-5.504068122838
211572_s_at	1.02728806257855	-0.875265825137189	-0.875265825137189
211573_x_at	-0.267904152413108	-0.849461507576426	-0.849461507576426
211574_s_at	-3.67489206038685	-3.4924388217696	-3.4924388217696
211575_s_at	0.568975851791341	0.624195835225617	0.624195835225617
211576_s_at	6.20486951394877	6.07549959185552	6.07549959185552
211578_s_at	1.42893834959394	1.45290702028445	1.45290702028445
211581_x_at	0.135576001284585	0.249983601354005	0.249983601354005
211582_x_at	0.0605693945610959	0.118736731736117	0.118736731736117
211584_s_at	3.63067756494201	3.24421106847605	3.24421106847605
211590_x_at	-1.40201019636414	-3.64958554030221	-3.64958554030221
211593_s_at	0.242024770931185	0.511288767743419	0.511288767743419
211594_s_at	-0.842225408845096	-0.701322499105645	-0.701322499105645
211595_s_at	0.72940294008917	0.0466391675049156	0.0466391675049156
211596_s_at	-0.802990669334205	-1.84573796093263	-1.84573796093263
211597_s_at	0.999199271528061	0.155931564328307	0.155931564328307
211599_x_at	-2.42825081364546	-2.41921687051996	-2.41921687051996
211600_at	3.01744443128297	2.50036005389616	2.50036005389616
211609_x_at	-0.295659222534178	-0.185607937959523	-0.185607937959523
211610_at	-5.24078305910695	-2.03331454498251	-2.03331454498251
211611_s_at	-7.15499917971169	-7.59160069176249	-7.59160069176249
211612_s_at	-2.19466488501708	-1.52754528320611	-1.52754528320611
211615_s_at	-0.0118878500692059	0.12187805417895	0.12187805417895
211620_x_at	-2.1321946436178	-0.468630174739303	-0.468630174739303
211621_at	0.53368844329758	-0.202039533156013	-0.202039533156013
211622_s_at	-0.572248464289261	-0.975187804050755	-0.975187804050755
211623_s_at	0.0398423767041134	-0.273707419199933	-0.273707419199933
211626_x_at	1.03373474739084	2.00765083756502	2.00765083756502
211628_x_at	-0.259026088996949	-0.24910110073052	-0.24910110073052
211630_s_at	-0.592142179360925	-0.557818045820518	-0.557818045820518
211631_x_at	2.21921759905782	1.5827813382495	1.5827813382495
211633_x_at	-1.11005316162482	-3.60763411424729	-3.60763411424729
211634_x_at	-3.52944888284017	-4.7022998442234	-4.7022998442234
211635_x_at	-4.86924226408604	-3.93173333717008	-3.93173333717008
211637_x_at	-1.98470319717734	-4.04405640282444	-4.04405640282444
211639_x_at	-3.5327645046085	-4.80753020452982	-4.80753020452982
211640_x_at	-1.99063816079267	-3.43695051563712	-3.43695051563712
211641_x_at	-2.83217072205139	-3.16596881341313	-3.16596881341313
211643_x_at	-2.64017655065413	-2.82778675191968	-2.82778675191968
211644_x_at	-1.82101278146768	-2.38017729888586	-2.38017729888586
211645_x_at	-0.459280747976446	-1.29587932263385	-1.29587932263385
211647_x_at	-2.28432871302253	-2.92836984348377	-2.92836984348377
211649_x_at	-1.45061547703774	-2.84960699528263	-2.84960699528263
211650_x_at	-1.01003388562073	-4.02179279200475	-4.02179279200475
211653_x_at	-0.398566978049076	-2.01835059658936	-2.01835059658936
211654_x_at	-1.20240800354849	-0.786488615322023	-0.786488615322023
211655_at	-1.15116856644741	-1.3776501874163	-1.3776501874163
211656_x_at	-1.56420264659615	-0.258560091984258	-0.258560091984258
211657_at	0.0471717989698917	-0.87513089627137	-0.87513089627137
211658_at	0.605183039622577	-2.09953671097748	-2.09953671097748
211661_x_at	-3.27563264657471	-4.73612814389464	-4.73612814389464
211662_s_at	-0.37379193914022	-0.368535633546204	-0.368535633546204
211665_s_at	-3.18004520399339	-2.547659735006	-2.547659735006
211666_x_at	-0.549118643985034	-0.574042773666395	-0.574042773666395
211667_x_at	-0.779150531474979	-1.36361591301826	-1.36361591301826
211668_s_at	-0.980860450454957	-2.41095300142803	-2.41095300142803
211671_s_at	0.0686042816462624	0.64084646860757	0.64084646860757
211672_s_at	-1.71897488288811	-2.08064832432316	-2.08064832432316
211673_s_at	0.483501034801745	0.301565666492964	0.301565666492964
211675_s_at	0.0437519630870931	0.539865845113573	0.539865845113573
211676_s_at	-0.795315151793671	-0.443927737792862	-0.443927737792862
211678_s_at	0.437089435813068	0.322308206503164	0.322308206503164
211681_s_at	-0.990467493738539	-1.95028947890162	-1.95028947890162
211684_s_at	0.380629069448059	0.293694119023705	0.293694119023705
211685_s_at	-2.90177085513696	-1.47684219757926	-1.47684219757926
211686_s_at	0.304992397416482	0.298604123151597	0.298604123151597
211687_x_at	0.074765126121308	-0.447321184496286	-0.447321184496286
211688_x_at	-0.411512186609898	-0.391249165299987	-0.391249165299987
211692_s_at	-3.88167403780538	-5.450016803547	-5.450016803547
211693_at	3.01260550022302	4.00159003083936	4.00159003083936
211695_x_at	1.04700038203057	-1.01814173331255	-1.01814173331255
211696_x_at	-0.112439299852282	-0.00604051937506433	-0.00604051937506433
211697_x_at	-2.3405197479585	-0.871176793603119	-0.871176793603119
211698_at	0.913809403525724	1.04247033940839	1.04247033940839
211699_x_at	0.368381290701118	-0.255645656997302	-0.255645656997302
211700_s_at	2.12352993748641	0.856046839266703	0.856046839266703
211701_s_at	-0.303867528965466	1.05875448946439	1.05875448946439
211702_s_at	0.506358491228666	0.344317496535923	0.344317496535923
211703_s_at	-0.0636697874494008	-0.27767720312859	-0.27767720312859
211704_s_at	-0.126330607338912	-0.648108211040421	-0.648108211040421
211707_s_at	0.463364534813355	0.799293049509007	0.799293049509007
211709_s_at	1.91875172727093	0.716121009472987	0.716121009472987
211710_x_at	0.0851410892623328	-0.0508051661347864	-0.0508051661347864
211711_s_at	-0.0181498212297253	0.414000870014911	0.414000870014911
211713_x_at	0.551543827524378	-0.351229639735593	-0.351229639735593
211714_x_at	-1.73658576606831	-1.87663498278672	-1.87663498278672
211715_s_at	0.185025020613699	-0.166909181885999	-0.166909181885999
211716_x_at	0.578641314728968	0.400977388402216	0.400977388402216
211717_at	2.36093583965877	1.1411689908392	1.1411689908392
211719_x_at	-0.2778054744872	-0.00887809930668126	-0.00887809930668126
211720_x_at	0.245035577150512	0.195436796310263	0.195436796310263
211721_s_at	-1.30085818586141	-1.36837701311098	-1.36837701311098
211724_x_at	0.506875350374902	0.496018510895492	0.496018510895492
211725_s_at	0.520283253468568	0.507554170050453	0.507554170050453
211727_s_at	-0.00220133099641373	0.249628372294298	0.249628372294298
211728_s_at	-1.32670090955582	-1.28911143465114	-1.28911143465114
211729_x_at	0.2254347516655	-0.0441727491326169	-0.0441727491326169
211730_s_at	0.300436571140077	0.0771285965366211	0.0771285965366211
211732_x_at	-0.392726327971764	-1.82826917478271	-1.82826917478271
211733_x_at	0.459433287066588	0.419219868671936	0.419219868671936
211734_s_at	-1.33028536649831	-0.631128971266159	-0.631128971266159
211740_at	0.0694364306434657	-0.130745381491658	-0.130745381491658
211742_s_at	-0.51285194960497	-0.26767145406326	-0.26767145406326
211743_s_at	0.58206397058014	-1.22456761934258	-1.22456761934258
211744_s_at	0.386519390137133	0.507207554162813	0.507207554162813
211745_x_at	0.234955951279986	-0.0222147319914345	-0.0222147319914345
211746_x_at	0.869667932141633	0.880558067240058	0.880558067240058
211747_s_at	0.0853049340371683	-0.205413235856005	-0.205413235856005
211748_x_at	-2.31301303834648	-3.12864632581557	-3.12864632581557
211749_s_at	-1.64939332285184	-1.56273938915932	-1.56273938915932
211750_x_at	-0.505931146617371	-0.929713524533268	-0.929713524533268
211751_at	-0.240642968501278	0.427372057010957	0.427372057010957
211752_s_at	0.662074943845807	0.361351727125095	0.361351727125095
211753_s_at	-0.945854118337741	-1.79314819651698	-1.79314819651698
211754_s_at	0.319175194908734	0.00365956014872104	0.00365956014872104
211755_s_at	0.0710260045343709	-0.0367732551535216	-0.0367732551535216
211758_x_at	0.773554187669482	0.381125233950437	0.381125233950437
211759_x_at	-0.245585895390965	-0.0581055035508591	-0.0581055035508591
211760_s_at	0.2938912493824	0.143917380749422	0.143917380749422
211761_s_at	0.542951905377237	0.545023014297179	0.545023014297179
211762_s_at	-0.344303177277734	-0.495877097330121	-0.495877097330121
211763_s_at	0.133006942064652	0.0843715470233803	0.0843715470233803
211764_s_at	0.5370995934177	0.346897982131836	0.346897982131836
211765_x_at	0.230556843497231	0.122017938874933	0.122017938874933
211767_at	-2.44170631428711	-0.811197412498841	-0.811197412498841
211768_at	-1.5347278990574	-2.7962056201157	-2.7962056201157
211769_x_at	-0.55042654311409	-0.641690327682127	-0.641690327682127
211771_s_at	2.0682016052338	1.21013688318437	1.21013688318437
211773_s_at	1.02623620544163	-1.16118812862099	-1.16118812862099
211774_s_at	0.639235385562184	-1.26299793468535	-1.26299793468535
211775_x_at	-0.39597091161008	0.284943850476316	0.284943850476316
211776_s_at	-0.624030569005866	-2.64209121613781	-2.64209121613781
211778_s_at	-1.21729586285647	1.09214233121485	1.09214233121485
211779_x_at	-0.32089009533634	-0.367321404694575	-0.367321404694575
211780_x_at	3.08283639061307	3.68918492431701	3.68918492431701
211781_x_at	-1.1592620939448	-2.52202501816897	-2.52202501816897
211783_s_at	0.371075163472057	0.556595471526876	0.556595471526876
211784_s_at	0.622664355616232	0.567459888704075	0.567459888704075
211787_s_at	-0.524772659464777	-0.663716650091301	-0.663716650091301
211789_s_at	-3.58242545636689	-1.79287888614252	-1.79287888614252
211791_s_at	-0.644613112730344	-0.567683430500077	-0.567683430500077
211792_s_at	1.0688115367582	-1.54234851019418	-1.54234851019418
211794_at	-1.26827337004119	-0.94736877982572	-0.94736877982572
211795_s_at	1.06137385666287	0.680408159690545	0.680408159690545
211796_s_at	-0.496106798566339	-0.418991906315854	-0.418991906315854
211797_s_at	-1.39096491258431	-2.44335809610151	-2.44335809610151
211798_x_at	-3.34583185907946	-3.43253673928904	-3.43253673928904
211799_x_at	-0.912956530202196	-1.1439564284732	-1.1439564284732
211800_s_at	-0.158290033213705	-0.254829556234032	-0.254829556234032
211801_x_at	-2.72401597941482	-2.29029762203228	-2.29029762203228
211804_s_at	-3.63495182678806	-5.73219191048399	-5.73219191048399
211806_s_at	-0.427828586494452	-0.157837518219065	-0.157837518219065
211807_x_at	0.788181893678522	1.88064622676195	1.88064622676195
211808_s_at	-2.38208952537293	-2.10779214960999	-2.10779214960999
211810_s_at	-3.33330959034388	-1.99081275321961	-1.99081275321961
211812_s_at	-1.9029189417586	-3.00444203344678	-3.00444203344678
211814_s_at	-0.557861166135415	-2.58052292378445	-2.58052292378445
211815_s_at	-4.54235087410052	-1.83502529526203	-1.83502529526203
211816_x_at	-2.11646734250126	-3.6354541562134	-3.6354541562134
211819_s_at	-4.28316344354829	-3.77485100383653	-3.77485100383653
211820_x_at	-1.19216179993776	-3.99739735516276	-3.99739735516276
211821_x_at	-1.95720386445758	-2.89886190603667	-2.89886190603667
211822_s_at	-6.6467210057185	-5.93643695415331	-5.93643695415331
211824_x_at	-3.68075604053588	-2.66150783998618	-2.66150783998618
211825_s_at	-2.59786091879653	-4.15646501578818	-4.15646501578818
211826_s_at	3.59198744006831	2.45150476363137	2.45150476363137
211828_s_at	-1.96613948935662	-4.70403951907665	-4.70403951907665
211832_s_at	2.41757167201693	0.919133590599117	0.919133590599117
211833_s_at	-0.380446311201723	-0.587922771687662	-0.587922771687662
211837_s_at	-0.39184088963853	-0.915592719136202	-0.915592719136202
211840_s_at	-1.45401174236795	-3.06542278781694	-3.06542278781694
211841_s_at	-0.749909251280535	-2.23531638338786	-2.23531638338786
211842_s_at	-0.75756341127537	-0.498313001803199	-0.498313001803199
211849_s_at	-1.18749853121293	-2.72080574710841	-2.72080574710841
211851_x_at	-2.01903907723952	-0.969412617813465	-0.969412617813465
211852_s_at	-3.7211166493698	-2.33332385561204	-2.33332385561204
211855_s_at	-1.70774388047949	-1.98519565184073	-1.98519565184073
211858_x_at	-0.29521660309211	-0.0375234095238728	-0.0375234095238728
211861_x_at	-0.597256144552628	-2.14371033983243	-2.14371033983243
211862_x_at	-1.58261096335126	-1.43998801564532	-1.43998801564532
211863_x_at	-2.22992633982203	-2.52078819749318	-2.52078819749318
211864_s_at	-0.843698982030673	-2.71735764724118	-2.71735764724118
211865_s_at	-1.40160333079252	-2.38364637872421	-2.38364637872421
211868_x_at	-2.54522486984438	-1.09850506187442	-1.09850506187442
211871_x_at	-3.5654513756196	-2.57946089895147	-2.57946089895147
211874_s_at	-0.315528384712239	-0.011323000375687	-0.011323000375687
211881_x_at	-0.892309180120593	-1.26710706602453	-1.26710706602453
211883_x_at	-1.48211222237757	-0.656069169777458	-0.656069169777458
211884_s_at	-2.15095035046904	-1.08998107349633	-1.08998107349633
211887_x_at	-0.899514116745697	-0.915002018701812	-0.915002018701812
211889_x_at	-2.98067540011952	-2.49075160059514	-2.49075160059514
211890_x_at	-2.35097926438815	-1.63326680331108	-1.63326680331108
211891_s_at	-0.422829647724438	-0.123788543309706	-0.123788543309706
211896_s_at	0.362148281087406	0.588011330844827	0.588011330844827
211899_s_at	-4.937839750711	-3.70784705288507	-3.70784705288507
211900_x_at	-1.39762995118944	-4.94304454462763	-4.94304454462763
211902_x_at	-2.41657101438145	-2.43512781357609	-2.43512781357609
211905_s_at	-0.625201857802576	-0.249479764490916	-0.249479764490916
211908_x_at	-1.16138243188831	-3.60416360584302	-3.60416360584302
211911_x_at	-1.02419883573626	-0.783783891301782	-0.783783891301782
211913_s_at	-3.15905875419271	-3.87931267048478	-3.87931267048478
211916_s_at	2.45763099011398	1.12397192277209	1.12397192277209
211918_x_at	0.671598349104315	-1.65343085238862	-1.65343085238862
211919_s_at	-0.738154038444641	-0.734428469285524	-0.734428469285524
211921_x_at	0.564036059337452	0.689079215919653	0.689079215919653
211922_s_at	-2.27447568629843	-2.85920104441712	-2.85920104441712
211924_s_at	0.0409818016593535	0.20713697911041	0.20713697911041
211926_s_at	-0.215844043066102	-0.140062737890384	-0.140062737890384
211927_x_at	-0.00421493397041672	-0.0875466694041656	-0.0875466694041656
211928_at	-0.114086444496913	-0.0413238311113293	-0.0413238311113293
211929_at	0.25257514341569	0.813177462130506	0.813177462130506
211930_at	-0.553169840513815	-0.107892242078442	-0.107892242078442
211931_s_at	-0.0273212183651683	0.189398519244165	0.189398519244165
211932_at	-0.430870053631596	-0.0366662816214376	-0.0366662816214376
211933_s_at	0.111137874298391	0.212870487968381	0.212870487968381
211934_x_at	-1.76369317562534	-2.29875146686079	-2.29875146686079
211935_at	0.406017599955147	0.260177080576545	0.260177080576545
211936_at	-0.619206520980867	-0.430272905474101	-0.430272905474101
211937_at	0.140130740095058	-0.328897046851898	-0.328897046851898
211938_at	-0.853269039281502	-0.748350879882235	-0.748350879882235
211939_x_at	0.178279761591526	0.150503108637151	0.150503108637151
211940_x_at	0.239407970690737	0.240108877377278	0.240108877377278
211941_s_at	-0.908118500291501	-0.706302162005882	-0.706302162005882
211942_x_at	0.0821586960321969	0.0884196182532815	0.0884196182532815
211943_x_at	0.0986845670016994	0.137796996982573	0.137796996982573
211944_at	-0.436470352858521	-0.980714860830906	-0.980714860830906
211945_s_at	-0.04161657357918	0.171203397870379	0.171203397870379
211946_s_at	0.376728467771866	0.383102908862508	0.383102908862508
211947_s_at	3.05336364847695	2.76618987527588	2.76618987527588
211948_x_at	-0.161703212229312	-0.24959559025335	-0.24959559025335
211949_s_at	0.158134544483487	-1.78069604569156	-1.78069604569156
211950_at	0.245165470255762	0.0917032096338914	0.0917032096338914
211951_at	0.289716573360284	0.562207926127986	0.562207926127986
211952_at	0.508132793867611	-0.787112671773921	-0.787112671773921
211953_s_at	0.0111529157218637	0.0521290033509132	0.0521290033509132
211954_s_at	0.0934283636015376	-0.175091668177501	-0.175091668177501
211955_at	-0.568746600457759	-0.169392084700474	-0.169392084700474
211956_s_at	-0.0405161656394935	0.0939295249867769	0.0939295249867769
211959_at	-0.948582224887829	-1.02110340032475	-1.02110340032475
211960_s_at	-0.820592369073406	-0.866939748873156	-0.866939748873156
211961_s_at	-0.281355582719275	-0.371803647164878	-0.371803647164878
211962_s_at	0.19131219449207	0.171029521892656	0.171029521892656
211963_s_at	-0.351323760579344	-0.274201504120578	-0.274201504120578
211965_at	-0.238054847004468	-1.14507818664688	-1.14507818664688
211967_at	-0.344637756511752	-0.146118088825272	-0.146118088825272
211968_s_at	0.00238798760483405	0.0294612816306046	0.0294612816306046
211969_at	0.0809092475447848	0.235842884093394	0.235842884093394
211970_x_at	-0.132813971674008	-0.190976054207688	-0.190976054207688
211971_s_at	-0.373444390953948	-0.372605391425543	-0.372605391425543
211972_x_at	0.0439424306805556	-0.0438059758288265	-0.0438059758288265
211973_at	0.603547242154878	0.31279190233318	0.31279190233318
211974_x_at	0.683091714965759	0.953705727058939	0.953705727058939
211975_at	-0.183194732152895	-0.590215360218398	-0.590215360218398
211976_at	-0.927005832755093	-0.300365806411097	-0.300365806411097
211977_at	3.42243696075785	2.95635184880835	2.95635184880835
211978_x_at	0.200991404752301	0.100298141395607	0.100298141395607
211979_at	0.795998794555168	1.52536087816272	1.52536087816272
211980_at	0.320037904103699	0.60126051676377	0.60126051676377
211982_x_at	0.0785008068761144	-0.136522404265101	-0.136522404265101
211983_x_at	-0.142836877276563	-0.172567441401119	-0.172567441401119
211984_at	-0.519615068387838	-0.177813958551615	-0.177813958551615
211985_s_at	-1.64177209958078	-1.25163734210917	-1.25163734210917
211986_at	-0.648926174996241	-0.696914817533818	-0.696914817533818
211987_at	-0.49515033274872	-0.04780730912554	-0.04780730912554
