D0	D33
200850_s_at	0.225753969493596	0.23470619010955
200851_s_at	0.0108732527890041	0.632190562266416
200852_x_at	-0.622214492227521	-0.549618401330445
200853_at	0.431573767687826	-0.167802803600964
200854_at	0.599016214362488	0.603876453834829
200855_at	0.55156761345054	3.17974147395438
200856_x_at	-0.104606717098726	0.682575709894227
200857_s_at	0.0572793193147429	-0.123217759345497
200858_s_at	0.22295022757495	0.0935830291004134
200859_x_at	-0.763726626227418	-0.535166824433549
200860_s_at	0.119345854612073	0.379411942400727
200861_at	1.36203463169893	-2.85876010672301
200862_at	-2.261617830215	-3.01416277950508
200863_s_at	0.1291025503585	-0.0558970193248047
200864_s_at	0.32775184808335	0.334262681823393
200866_s_at	-1.23386482390334	-1.30891732660403
200867_at	0.234784481397016	-0.339358125551827
200868_s_at	0.332952021914755	-0.405845307785789
200869_at	-0.00386521338434243	-0.428543801732156
200870_at	0.39565419412388	-0.387684147191578
200871_s_at	-1.4030339075077	-0.551836288114515
200872_at	-0.350375306794016	-0.754875732045514
200873_s_at	0.607815934939223	0.203214496112112
