Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
P134_D0	0.4237384789892371	0.048996398501342596	0	0.06393199631439066	0.0760054278812633	0.15510829180319374	0	0	0	0	0.05740208418020396	0.030112277522173794	0.03565707702745826	0.01161135751342203	0	0.027149212347017334	0	0	0.01942489627685326	0	0.04086481267856281	0.009997688964881096	0.01	0.36638162593788365	0.9566267431355469
P135_D0	0.40040651098490754	0	0.011942317659812745	0.008012064620417056	0.21844917089375276	0.14676671173054778	0	0	0	0	0.0185859857000566	0.06327183011104459	0.027950407472110216	0.006055153605573208	0	0.023193389788122073	0	0	0.046345119802370986	0	0.02902133763128438	0	0.01	0.3661909100195436	0.9528827458443065
P136_D0	0.40912627433766047	0	0	0.020186269030010286	0.34439162615976326	0.033436215704110844	0	0	0	0	0.04242413765003841	0.036354573476269546	0.012008650425588057	0.019750018384354938	0	0.006476081036492021	0	0.0039547837147442914	0.032572728755790814	0	0.03931864132517711	0	0.01	0.3362551511908873	0.9747047783138162
P137_D0	0.2962096480072178	0	0.046770230884637144	0.037560777274655475	0.10091384200254291	0.11406766812718633	0	0	0	0	0.021139132512050123	0	0.1995580968381382	0.026076356472722755	0	0	0	0.0006	0.01492430130183051	0	0.0670797680349142	0.07507807421222096	0.01	0.39739590533664815	0.9225098779961075
P138_D0	0.40987414905961184	0	0.08512244923713606	0.11324956834090048	0.026595463915487724	0.15231986778363826	0	0.0003	0	0	0.025279642508917188	0.025168886420927714	0.07357442764557645	0.019939775119664903	0	0.010725934284832468	0	0	0.013280686908788853	0	0.04136962188392236	0.003195927637359145	0	0.4118503806452171	0.9286833932738096
P139_D0	0.3494828465046427	0.0617266570851175	0	0.15134179480094742	0	0.2564129569267496	0	0.018250625189745608	0	0	0	0.05204784077398187	0.029560543939997602	0	0.0006	0.03373212661299189	0	0	0	0.012417070738443463	0.028588993598830277	0.005885046626812472	0.01	0.37105065071461757	0.9519668099760761
P140_D0	0.2068426658677606	0	0.06659591672938199	0.06711757381986383	0.07637558133445602	0.1142474033071601	0.022102306932620455	0	0	0	0.10130739148238618	0.008024051568285676	0.10961471101701042	0.04757501098731621	0	0	0	0.013277854951148181	0.05291719541277629	0	0.06259651473515053	0.05140582185468357	0.01	0.34834038725092736	0.9414718306218501
P141_D0	0.23001727916606335	0.09959461745118713	0.04283405209190422	0.11249663862934162	0.058467611483172054	0.10019976219267272	0	0	0	0	0.030968636095604664	0.03666429195475644	0.1261420515185529	0.02059975155311813	0	0.023608557274037895	0	0	0.004338993337600713	0	0.11266274827287491	0.0014050089791132017	0.01	0.32807115794409547	0.959561738117834
P142_D0	0.14473146541849685	0.176608156148796	0.023859525301866115	0.03415320623708256	0	0.20279872202472463	0.001607770225492552	0	0	0	0.07949192353175018	0	0.20385479188853728	0.026957639538030768	0	0	0	0	0.01650154876497681	0	0.08943525092024619	0	0.01	0.2956869086612636	0.970779716590308
P143_D0	0.5218596788956862	0	0.044891632866387525	0.0027727334792988375	0	0.22723275746271648	0	0.011826920957999013	0	0	0.07044487477700087	0	0.05360016084289291	0	0	0	0	0.006716022224037168	0	0.0393832991742739	0.021271919319707105	0	0.01	0.4000007686507618	0.9488475027423479
P144_D0	0.3182806116198737	0	0.11615835807645027	0.07028724133680499	0.12793988997966657	0.18583837417658494	0	0	0	0	0.04634385008403675	0.02832895206352304	0.04376328901873398	0	0	0.02782704916297313	0	0.003732394242938783	0.006594013558215766	0	0.024905976680197995	0	0	0.41332706882780273	0.9243743277188458
P145_D0	0.2198458116712056	0	0.12707398753030594	0.03622823120610623	0.14469108771853595	0.17485462244046765	0.024546140762777384	0	0	0	0.05032710554387988	0.010189809359473289	0.10066388485209748	0.022954962877651103	0	0	0	0.005148162202207367	0.04205799601264905	0	0.04141819782264305	0	0.01	0.4032551796748482	0.9195064498268891
P146_D0	0.07174298148225106	0.06846557554042013	0	0	0.01870724652291279	0.1736632058594885	0	0	0	0	0.02729721241462959	0.012098452183517227	0.4901054341116258	0	0	0.00898343996082528	0.0008	0.011197727576472057	0.01545475703486964	0	0.06417818463162955	0.037330547470157543	0.01	0.40045276683186043	0.9208185108912885
P147_D0	0.36105768694720963	0	0.10575848375026403	0	0.2174869290913306	0.04513857964720107	0	0	0	0	0.021549863424490348	0.027937809262784975	0.04432186775953679	0.03481420629336805	0	0.01666176207697419	0	0	0.04665205174176978	0	0.07862076000507044	0	0.01	0.38355283514744093	0.9401215871906218
P148_D0	0.26348512967431387	0	0.2364250460436944	0.00805766139148204	0.08538608873199535	0.23320381962566225	0	0	0	0	0.10234255827445292	0	0.04648400755382306	0	0	0	0	0.010033589727725632	0	0.014582098976850533	0	0	0.01	0.40357589183091375	0.941013500850646
P149_D0	0.4031369181977829	0.0920425580002377	0.017888590003508485	0.0734807203820368	0.06759437487403995	0.106264921538184	0	0.023263096839816276	0	0	0.044255861586813834	0.03670287758532232	0.04501082015673743	0.02340063506004738	0	0	0	0	0.024683204324485983	0	0.027281778184161488	0.014993643266825459	0	0.527364042630568	0.8527289347277989
P150_D0	0.2749596919588793	0	0.09753150870155995	0.22647416362357783	0.08823437230459759	0	0	0.025385801074324452	0	0	0.04636597474882111	0.09643863021282331	0.03187758521198514	0.014783966617514202	0	0.0008	0	0.0027566664088600834	0.07834207576647739	0	0.011809008798354321	0.004238201077111528	0	0.4397097429696831	0.9054112592989607
P151_D0	0	0.0322521079659274	0.11913223541494637	0	0.4383270214962051	0.007645567922297043	0.0012594651811614753	0.09601972168218352	0	0.13427316948018822	0	0.03560513270194425	0.03126538397681893	0.02330372390001572	0	0	0	0.00876110299467927	0.057512397868051256	0	0.0015956452654502485	0.013047324150131155	0	0.4275132086934213	0.9099786332595269
P152_D0	0.08660623669803882	0.03061455136552336	0.03518168146693643	0	0	0.027099604003359534	0	0.030562531567629374	0	0.011570803109688586	0.017371068988694244	0	0.5729116852937557	0	0	0.01877272592935301	0	0.010658455733301838	0.015330722241894591	0	0.11451608525865274	0.0288038483431718	0	0.48134830899502873	0.8784741589614633
P153_D0	0.35705587488349805	0.21464104615805465	0	0	0.0441467184040815	0.09052779151355418	0	0.02382332222056006	0	0	0	0.08123360534635257	0.07827398776195521	0	0	0.03051036512167969	0	0.0032490678798117955	0.005637576715947239	0	0.07090064399450512	0	0.01	0.39915106836148406	0.9441047372410952
P154_D0	0.21801435776099445	0	0.0934465660982546	0.13316139319366282	0.036869459167407796	0.16224512122115856	0.008243046241656529	0	0	0.06810405360301124	0	0	0.12364356466819795	0.06335301043376594	0	0.010738252593670838	0	0.009887975292395317	0	0.015323782117227215	0.056969417608596744	0	0.02	0.22234592778798304	1.0081165248284414
P155_D0	0.08734418990355794	0	0.024930363940608342	0.1918465607832532	0.30353085371216043	0	0.0501176948607452	0	0	0	0.008534378299879838	0.12417908430356976	0.049747587032222235	0.030897443911372516	0	0	0	0.012380080546593576	0.04289880610926361	0	0.01725772220053873	0.05633523439623457	0	0.5500779179074233	0.8349997619795362
P156_D0	0.1470200932472851	0.24507888825584467	0.025761466035662442	0.0052146152786410405	0.2477361484411818	0.15643105984605427	0	0	0	0	0.06817156292002531	0	0.047279802802841824	0.007874314084745463	0	0.0004	0	0.010121419448936256	0	0.007421490859697261	0.021302981850681912	0.010136185931126217	0.01	0.31772231257608274	0.9780315567926922
P157_D0	0.25448532532150536	0.08877152272454053	0.03129201204634788	0.10424929073934146	0.11955515890248423	0.13876293642311155	0	0	0	0	0.028431139849374024	0.10180955772754137	0.03184822914500943	0.004566529795824672	0	0.026943186828163407	0	0	0.03588951216260641	0	0.029640282228453853	0.0037553161056957615	0.01	0.38140009784516743	0.9389043552019793
P158_D0	0.25131245100972066	0	0.019039709896975503	0	0.004530021384016797	0.18974101411891864	0	0	0	0	0.0393465097990237	0	0.31989293588688056	0.0009	0	0.011598927320095303	0	0.0036547799135752293	0.06311311107899133	0	0.08156430907044991	0.015355850578966422	0.01	0.37106992317939785	0.9323424640839396
P159_D0	0.38548584649647666	0	0.028589023812065652	0.13647828071864382	0.03545627477216915	0.10784712020125176	0.00939596847479069	0.0015439782295331758	0	0	0	0.11047276431865666	0.009562075488175347	0	0	0.06972963043136318	0	0	0.06462059469561149	0	0.031063374181000712	0.00975506818026157	0.01	0.35347984713607855	0.9569489111914175
P160_D0	0.2688277301264337	0	0.0670435811604329	0	0.032792796831782524	0.1778042734096371	0.01459562876210157	0	0	0	0.0712697844128965	0	0.13701576022895692	0.025561276617695174	0	0.007649453201952895	0	0	0.03705109159159597	0.005165024357253983	0.06377998827575337	0.09144361102350743	0.02	0.23782470982296958	0.9993199732393272
P161_D0	0.09341740701096223	0	0.14280323967425532	0	0.15562811471814617	0.1433065578296896	0	0	0	0	0.11073929715989696	0	0.15572424913128718	0.06683075167969359	0	0.019680740292399256	0	0.007940632221981544	0	0.05424957734215342	0.043761462819392145	0.0059179701201425555	0.02	0.2685051875350295	0.9773866795970765
P162_D0	0.4952169608632841	0.06556946837104705	0.019574205075242174	0	0.121232195398739	0.07752163881893813	0	0.0013479606668222288	0	0	0.05952943653124715	0.034133073856936445	0.07214706962906953	0.009677192931480599	0.0027133389900980717	0.010430524370056954	0	0	0.010665103028821052	0	0.015262428193066151	0.004979403275151452	0	0.442947070363434	0.9205498871692175
P163_D0	0.04263674321448182	0.03386805542289831	0.12620037948296656	0.14044804911225486	0.11473145154236702	0.08294565127873751	0.0027643061231402465	0	0	0	0.06010326454718822	0.02641121105417896	0.15066383224838176	0.0742380590392517	0	0	0	0	0.05042746431839098	0	0.040363299789691276	0.05419823282607082	0.01	0.3741931900100538	0.9289497130039351
P164_D0	0.451950006555055	0.04404856648317853	0	0.07156048844732406	0	0.2046248237582366	0.02286827217161423	0	0	0	0.12809247547015878	0	0.03001763160537384	0	0	0.004994198159306503	0	0.0017639509332947813	0	0.0004	0.039660149389728304	0	0	0.4196761646420804	0.9290123116103952
P165_D0	0.3201535496170965	0	0.018789291215210304	0.03406079486387261	0.2153605525516624	0.17070740888727917	0.006574455534782783	0	0	0	0	0.07453299187351224	0.0556422090943254	0.013840740730976929	0	0.009476176086591525	0	0	0.043184742579484764	0	0.03767708696520534	0	0.01	0.32483836552048584	0.9689273616262906
P166_D0	0.33195043512596356	0	0.05687478939964775	0.042087427528866	0.21991324051330524	0.09962746109968929	0	0	0	0	0.020072997885432063	0.00631795685469394	0.08849225726892708	0.05224218315059018	0	0	0	0	0	0.015453379951057982	0.053236984581554424	0.01373088664027253	0.01	0.29923405420114024	0.9821770037890772
P167_D0	0.2737562675400336	0	0.0357552808661372	0.017378027601465684	0	0.21922812063008054	0.02579963476261179	0.01767088803814768	0	0	0.08048604561429272	0	0.19116538722572995	0.02291982000654194	0	0.015028265891011252	0	0.010390158005206377	0	0.010399209730249773	0.08002289408849149	0	0.02	0.26406174016446504	0.9844266910618323
P169_D0	0.5226696710806927	0	0.09351162536821078	0.0004	0.09998720114487018	0.022430530616049493	0	0	0	0.05114756804852471	0	0.05196408964895805	0.03539232489930856	0	0	0.05729642566900736	0	0.011182706718418424	0	0.025816959445470907	0.02816862238718184	0	0.01	0.3470727841796088	0.9924333773366727
P170_D0	0.10823807065289798	0	0	0	0.040099351480001676	0.051000149304933844	0	0	0.008323015625532382	0.002857649941830536	0.01993090822197716	0	0.36044811845193536	0.07985464222488971	0.0029082255096445258	0	0	0	0.11801648096600774	0	0.12145726551423024	0.0868661221061189	0.01	0.3882113175763723	0.9246916480577352
P171_D0	0.16225853096194817	0	0.10174775131060074	0.0529719618046426	0.10904582705523208	0.0019140908417622931	0.0036236761067133267	0	0.0012359194759980396	0	0	0.025772704779078132	0.25317925598739577	0.06373540678467737	0	0.009941952971840515	0	0.01472026984223229	0.07496623358765685	0	0.10702261744152723	0.017863801048694585	0.01	0.292557907681294	0.966381244495036
P172_D0	0.43432903001958273	0	0.045795028651603606	0.003561511513087019	0.26776606937837266	0.07263318463740258	0	0	0	0	0.032992066275155565	0.029674680058938748	0.02905228234443016	0.03358571845772971	0	0	0	0	0	0	0.03379762469474951	0.016812803968947652	0.01	0.3783067560827455	0.9536483107148895
P173_D0	0.3903102485779134	0	0.15887148821623484	0	0.10485026191588787	0	0.012054841216268267	0	0	0.02593441369407071	0.0936762893882699	0	0.13808612623812627	0	0	0	0	0.001964894040921989	0	0.03311962842125433	0.02841615854813673	0.012715649742915803	0.01	0.35891886399889356	0.9678477319412964
P174_D0	0.4371644952976717	0	0.08738075291665404	0.006598669649877896	0	0.2968464395728261	0	0.020334196868306596	0	0	0.03185679000327836	0.01429404722037089	0.04278446738884289	0.03236333046834039	0.0002	0	0	0	0	0.02432463312778061	0	0.0058668125012416045	0	0.432711064600592	0.9203466604379903
P175_D0	0.28275978407333124	0.33006369857802464	0	0	0.02756433253447599	0.1221985748675333	0	0	0	0	0	0.08858611752329842	0.040293747163490296	0	0	0.005692197875270209	0	0	0.0567608610590565	0	0.03701139913753354	0.009069287187985903	0.01	0.368522475267664	0.9699510796404507
P176_D0	0.49410602881610877	0.022322307435738493	0.11578729332467728	0	0.08625271715022532	0.09381093693872936	0	0	0	0	0.009528315438246143	0.04019695168451952	0.041739605002937157	0	0	0.03608089078335402	0	0.012397677889585368	0.006250050253952284	0	0.0415272252819263	0	0	0.4248006556664058	0.9409608806363958
P177_D0	0.3428130550087049	0	0.1631540607421714	0.024452999744244416	0	0.10909006780000378	0	0.05568538102553935	0	0	0.061984878582406935	0.024066231056445717	0.11229856739546003	0.025980256932724374	0.005450835174553312	0	0	0	0	0.01614273348438586	0.05888093305335993	0	0.01	0.30965950783119234	0.9894895007291453
P178_D0	0.23080276698850688	0.006851553815582486	0.17172029064637875	0.022056393705076335	0.07602285422159913	0.03600693408169976	0.017790328222565998	0	0	0	0.1422531146099333	0	0.12856824021022253	0.011608328191104246	0	0.027211225472677524	0	0	0.01007645279603817	0.010732567477313949	0.036298811005229734	0.07200013855607118	0.01	0.3805384970034459	0.9354698855305059
P179_D0	0.2865705587586227	0.01042863954865434	0.08122710222676925	0	0.11613036436897399	0.22435964223658086	0.0423005005529506	0	0	0	0.11170679250841895	0	0.046980960692364404	0.0009	0	0	0	0	0	0	0.07934402448565823	0	0.01	0.2949774128621909	0.9842801470004634
P180_D0	0.4519965257570825	0	0.05775642010990155	0	0.19014322609926473	0.1161227791449004	0	0.0014760078202258678	0	0	0	0.07946918533228925	0.03498836610290202	0.014395761827619362	0	0	0	0	0.03840791572161828	0	0	0.015243812084195998	0	0.4814442776055436	0.887210735878254
P181_D0	0.34143975733054405	0.08345577940178799	0.017112972705926367	0.12369223324548456	0	0.03699524577487452	0.00961899433673363	0.024951282555810077	0	0	0.09726503683546997	0.04157677420718293	0.057522214467446334	0.04754294561762377	0	0.026026192023571183	0	0	0.04859107326944968	0	0.029697386807542133	0.014512111420552847	0	0.4120857938075935	0.9204734894341043
P182_D0	0.3977241032352128	0.004173475049646262	0.014337927357755747	0.07100850652475095	0.16347725490695506	0.08602614364688675	0	0	0	0	0.024986796391681852	0.03106592156568044	0.04983921989127171	0.029135366803687574	0	0.03033806959392659	0	0.010446214780746725	0.014734145532057846	0	0.02800797174125635	0.0446988829784834	0.01	0.40491531011182186	0.9257032037701777
P183_D0	0.26919062974081986	0.14397024230142544	0.022593373328255385	0.02582933112422209	0.09797037385318602	0.16745641925373644	0.012758184399762064	0	0	0.02530666471428334	0.04047938814411457	0	0.14633108869580377	0	0	0.02658432837109026	0	0	0	0	0.021529976073300715	0	0.01	0.36105252952327277	0.9497441723087979
P184_D0	0.5218107048719577	0	0.04198243702186226	0	0	0.1715018258196418	0	0	0.014059875737421118	0.035270078585049956	0.02217492331031866	0	0.05589350545137159	0.03482999148386867	0	0.004071261648507687	0	0	0	0.02055591163089111	0.05370224735207284	0.02414723708703667	0.01	0.3937136395185473	0.9498846945135433
P185_D0	0.32103707701573386	0	0.09840869244474448	0	0.13536292923903823	0.03879644396246148	0	0	0	0	0.01679350829435115	0.07066285598781559	0.10689612955155539	0.05436958810593687	0	0	0	0.0014700482176496403	0.06657510616290198	0	0.08863844129726374	0.001	0.01	0.3196188028553421	0.9670513646758973
P187_D0	0.5031371179938592	0	0.1771501105889579	0	0.06731186374215126	0.09769654740521597	0	0	0	0	0	0.08525673989754216	0.01179406486252183	0	0	0.018989064893420782	0	0	0.029577496941246933	0	0.009086993675083869	0	0	0.46363989642573994	0.9263198428575635
P188_D0	0.5447986810793246	0	0.09402579481157813	0	0.0314482639070182	0.08528038923981515	0	0	0.02289115831929544	0.01089748607032039	0	0.09977292158158889	0.0018613586198877473	0.019202512611171087	0	0.018979587909704665	0	0.007934256630887737	0.04039692944672386	0	0.019424951330899328	0.0030857084417848677	0.01	0.40877439061695087	0.9571339634186704
P189_D0	0.19480249780978226	0.14148173376001144	0.11936241270351239	0.07436133078141258	0.06692604448201328	0.16880305205693058	0	0	0	0	0	0.12782737460679552	0.027332124714358242	0	0.0032764783168454797	0	0	0	0.0569744203459474	0	0.0029362788038531013	0.015916251618537665	0.01	0.34623278523785933	0.9661315253782801
P190_D0	0	0	0.04089754802776747	0.0458896616885322	0.45188753176357693	0	0.028881638032321525	0.2475016086146106	0	0	0.07971646263024658	0	0.06916241018834181	0	0.0005	0	0.02742203620613908	0.0013601307554847366	0	0.004396253543695	0.0008	0.001516340900718131	0	0.6861982763086272	0.7317186646110886
P191_D0	0.4149900729235463	0	0.17493988030927698	0.013867330876190713	0.13939861621467894	0.08812762202714988	0	0	0	0	0.04545354298151196	0.015117627035052086	0.04333964258836008	0.014087447847377881	0	0.020258202604432174	0	0	0.018432066903708445	0	0.00943649225702689	0.0025514554316877656	0	0.475144574299149	0.8988104808896787
P192_D0	0.33525307025575163	0.0022915913935161424	0.0006	0.10767954706736409	0.12921422370383856	0.08074296724890401	0	0	0	0	0.07372539158185715	0.02772771790918721	0.10635132140808176	0.047331482726253	0	0.04766930070053739	0	0.004144325684394763	0.01757310579302804	0	0.010944007099479333	0.008752238051660907	0.01	0.36878757563119063	0.9392594837341405
P193_D0	0.24263879630039017	0	0.11447449455271785	0.07573608724368841	0.13893177420234493	0	0	0.005536179096465724	0	0.004505030849236179	0.05401403657983807	0	0.11952628240291106	0.04506077601698609	0	0.07164974814505423	0	0.015836342654562206	0.007691338622633424	0	0.0944025732981224	0.009996540035049241	0.02	0.2660604865204266	0.9860446542500837
P194_D0	0.3609573067352134	0	0	0.18317938411845172	0	0.0026654752942502917	0.03140908025762297	0.07064058720187473	0	0	0	0.10398455090688621	0.0669234088073009	0	0.0007	0.04388947702307197	0	0.0076018544277734355	0.08156205501562201	0	0.035987064567421796	0.010526661141888521	0.01	0.40242278229884304	0.9226828745427451
P195_D0	0.36464152176700954	0	0.08986194430534726	0.08099684034454188	0.05382780922736363	0.10836951097548082	0	0	0	0	0.060037491352096316	0.0006	0.14584861819833564	0	0	0.03626493213414584	0	0	0.014292221823622246	0	0.04524210910964513	0	0.01	0.3551644994154855	0.9546614696551566
P196_D0	0.36451832416188695	0	0.017881550419775256	0.326996492677526	0	0	0.046937149466726606	0.02922327100709115	0	0.021988500052325933	0.07128813526593092	0	0.0672572049009322	0	0	0.029721109264442432	0	0.002471997839414555	0.007764746591573076	0	0.013951518352374952	0	0	0.45091837759325637	0.9003597434479997
P197_D0	0.4338626049278541	0	0.045429272950614386	0.0646885773011802	0.1859316069494687	0.13047127056069716	0	0	0	0	0.014091892888133062	0.04675688480505026	0.06275057438005965	0.0021481227137538656	0	0	0	0	0	0.0007	0.002424577768022834	0.010730483656774027	0	0.460064676977143	0.9018526965131539
P199_D0	0.060923106473347276	0.17690984997356912	0.05941329251676825	0	0.19666707290222704	0.04259483260031585	0	0.015971365443584417	0.07411545613618463	0	0.0007	0.08026592621392677	0.18826762607544295	0.0344031762727714	0	0	0	0.010733595457242503	0.007307286569945553	0	0.05170497886066548	0	0.01	0.2857992897171778	0.974896425489646
P200_D0	0.5989145502359345	0	0	0.029129866246256436	0.048680548699595365	0.17024656537587426	0.006756118539362488	0	0	0	0	0.012278964211368313	0.061035152119550774	0.009348703446614539	0	0.013728947472897253	0	0	0.016866596975079945	0	0.03080978051486526	0.002204206162600836	0	0.5602077108088571	0.8372150897905055
P201_D0	0.15380912426951357	0.12473416156007391	0.14509924847083772	0.007112039633154405	0.037723539168385674	0.006207070566109319	0	0.10355189582877201	0	0.03035711907489796	0.048271608284535444	0	0.11557554406654262	0.04998509694282026	0.006253561454529485	0.0010765338864094833	0	0	0	0.012981982659176702	0.05888425402959229	0.09837722010464917	0	0.42518991788029153	0.909503060966359
P202_D0	0.5894936897616453	0	0	0.059168260178405756	0	0.10766796258096523	0	0.019794804526857657	0	0	0.0006	0.05274649405276159	0.09748925983123125	0.012832268545558943	0	0	0	0.010762821139753378	0	0.004912637240425391	0.03484414893213793	0.009649421282312064	0.01	0.39607007825963514	0.9586788691135237
P203_D0	0.4797848488192677	0	0.20778627489392956	0.050724138215279733	0	0.09778466271256615	0.00896366942406852	0.015793572265823067	0	0.0025962495144972717	0.042843478613473346	0	0.07547185789779226	0.0017808104750113851	0	0.0028392900202011667	0	0	0	0	0.01363114714808983	0	0	0.422051624150548	0.9596889912335143
P204_D0	0.16803355062670908	0	0.14146861246151457	0	0.04195637800226445	0	0.016944822884789636	0.012383521867282142	0	0	0.05016802400403862	0	0.2934350317283107	0.0033523466454223453	0	0	0	0.0043541635318244875	0.08247989497456165	0	0.11404330793519717	0.07138034533808502	0.01	0.31935273898603406	0.9620837810724358
P205_D0	0.42930852225308974	0.027496455303983248	0.061824889825268986	0.0941123062493274	0	0.042536908996589504	0	0.040424952441553134	0	0	0	0.12063423513778322	0.04799102500414807	0	0	0.04573198309793116	0	0	0.04957835880621751	0	0.029067732046423295	0.011292630837684788	0.01	0.3924791633090628	0.9443823915329115
P206_D0	0.3837113950251935	0.06845091214784522	0	0.08492450649731184	0.021313729124314038	0	0	0.043076160509485775	0	0	0	0.12797434162722837	0.1090854922358296	0.0310135693459131	0	0	0	0	0.09612313674355077	0	0.023802081499524688	0.010524675243803036	0	0.4507559423950191	0.8988985056895534
P207_D0	0.14038043308455284	0	0.09375660738311722	0.12131160814092914	0	0	0.05143362719243858	0.033928853892473146	0	0	0.10065529910030989	0.06671132088343992	0.1185126443691326	0.0340079011882455	0.0034771754201031587	0.02780529228661784	0	0.005659002739159296	0.12763321247326043	0	0.0645042160826283	0.010222805763592155	0.01	0.2952724486148403	0.9650039500651095
P208_D0	0.40685602921128644	0.09490073409473689	0.001	0.09730138316007883	0.019699356862559574	0.08152716465255468	0	0.03759384537177821	0	0	0.04816752365127519	0.042000906355868436	0.03999868411333176	0	0.0014316677258560825	0.03157868672029595	0	0	0.048136814075211115	0	0.038168871221167466	0.011642157165550159	0	0.46379459113681354	0.8950849527681076
P209_D0	0.4305482593671154	0	0.114026291323203	0.08127384610727904	0.05339072404784365	0.20189554117783537	0	0	0	0	0.03474553153294145	0.014795601261890107	0.045864567858149956	0.002750046321187688	0	0.0067073456365834075	0	0.0013246316986182448	0	0	0	0.012677613667352722	0	0.4775125998029243	0.894068902146982
P210_D0	0.42552878575463854	0	0.100630353767471	0.09281047879805972	0.050395464712647206	0.13792374797647028	0	0	0	0	0	0.04754538398547126	0.04650822415170763	0.01807929903387476	0	0.0181309926032595	0	0.003431720517112303	0.028077952420763597	0	0.03093759627852411	0	0	0.4885600836310046	0.8809690759685129
P211_D0	0.4693481678965074	0	0.05240746533815568	0.123432639136281	0.003056981041707792	0.09339045461738928	0	0.009831282738505682	0	0	0.06305181755561079	0.02544175648301808	0.03939839103318454	0.009132176198711275	0	0.004825343554436919	0	0.0016895894304844962	0.04109754649137772	0	0.06389638848462925	0	0	0.4599133393626044	0.9008407523960108
P212_D0	0.3491021131944813	0	0.12330920998717307	0.023342610290636234	0.029888486202141212	0.09529419942216534	0	0.019657732331446097	0	0	0.034397670035218104	0	0.2165097398704557	0.04968863236934458	0	0	0	0.00620605505141244	0.004754758945497337	0	0.03504848495895158	0.012800307341076974	0.01	0.34625980797672945	0.9611205671626084
P213_D0	0.14405198448423134	0	0.054792753566707486	0.13321366400633744	0.17385936578854758	0	0.03646024274791648	0.019193836434352334	0.036030850969006725	0.005915842710357181	0.042394527522824015	0.022274171794770245	0.09117836054960185	0.04411456096912355	0	0	0	0.013054028908681091	0.06574170152889976	0	0.02731226234496709	0.09041184567367583	0	0.5141414304362024	0.8598104333887687
P214_D0	0.08500368033878453	0.044004048658868825	0.00152839363124022	0.052589780957798656	0.02933472528628341	0.10135730287262687	0.03619034573946974	0.012564393030817723	0	0.04757599705950287	0.16623409998615318	0.09957509484148012	0.24993244986845503	0.008473154194540932	0	0	0	0.01203485432815237	0	0.010634947514450427	0.0007	0.04225557360062087	0	0.5917954435432458	0.8082974079383904
P215_D0	0.4239397654734213	0	0.12535815361137903	0.011836841466250407	0.03789787467248847	0.038629451046601135	0	0.08565767558969721	0	0	0.09230865045791423	0	0.08037257754523788	0.03557447005971345	0	0	0	0	0	0.02760133928944963	0.04082320078784728	0	0.01	0.35350401835736156	0.9707841713165115
P216_D0	0.17522850666207815	0.05449024508139201	0.029559900436011755	0.11566463576425685	0.08831196441885081	0.12985608066214277	0	0	0	0	0.07472214435542932	0.08434421241849939	0.08211605696472697	0.021855960868923482	0	0.022086678797656512	0	0.008600408549012551	0.07007095859231302	0	0.02826729921173262	0.014824947216973812	0	0.41958918213670665	0.9090385749302713
P217_D0	0.48285859601539205	0	0.1514197741577333	0.05343593818507641	0.08060782558380242	0.030363949400402195	0	0	0	0	0	0.062153361989853	0.037998724849649786	0.030059217200223018	0	0	0	0	0.04622376147534262	0	0.02152045115248084	0.0033583999900443527	0	0.42435496036979103	0.9427765040469551
P218_D0	0.2618986312098135	0	0.19722258552520244	0.0684163566818019	0.1010573539268443	0.09845815390923136	0	0	0	0	0.10668270559857855	0	0.1170053911936036	0.006149373816893627	0	0	0	0	0.022515349780983462	0	0.008524391300112932	0.012069707056934333	0	0.43278085937709476	0.912210324457903
P219_D0	0.3681425741897259	0	0.07695849870660597	0.052699975817359024	0	0.11024165867695425	0	0.04603820796576809	0	0	0.0026405073666722033	0.004248661632755215	0.16167587765477925	0.04272658586233846	0.007100664885000567	0.04326302579336822	0	0	0	0.017084224068638788	0.06175076358106254	0.005428773798971488	0.01	0.31750266268416705	0.9722288133899896
P220_D0	0.17977862818578713	0	0.005708336164335906	0.017363456054809354	0	0.05823445623930875	0	0	0.0018543718899480604	0	0.015568007226255204	0	0.4472657577372703	0	0	0.020934317295221046	0	0	0.085929315422233	0	0.08761504820385302	0.07974830558097822	0.01	0.4034825817222308	0.9206148490075254
P001_D8	0.04591763334821568	0.029010295408037092	0.06285189373347652	0.02163447027241779	0.08809921356404155	0	0	0.007421227334607673	0	0.053083020759574086	0.0714940138334657	0	0.4975235045653741	0.025447058571702947	0	0.004663120840601081	0.0024808054562261363	0	0.021351836617266837	0	0.030699506778174537	0.0383223989168184	0	0.4617033922691243	0.8873338993117796
P004_D8	0.06523632698375065	0.05112419644533968	0.005019809677754141	0.13481927535631444	0.07144799554191243	0	0	0.03742498846803636	0	0.00880206736688414	0	0.061600608036082666	0.29301959262788874	0.06863166610649211	0	0	0	0.014151688738451077	0.09908455592522576	0	0.05750903223338158	0.03212819649248626	0.01	0.37396896101855925	0.9278692216930827
