Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
P184_D0	0.5457632972211136	0.00577673053675171	0.005271698855192248	0	0.005893129628918234	0.1475224256491329	0	0.016652208137234423	0	0.036319859627081445	0	0.04494082148625244	0.046390682950176856	0.04379362286278814	0	0.03243644565523589	0	0	0	0	0.04858065929406677	0.020658418096055318	0	0.3638654232280774	0.970564699904254
P185_D0	0.3099150271692609	0	0.08454957325642645	0	0.14642665322280374	0.052038260579258	0	0	0	0	0.03630468234825822	0.05469924247336884	0.0985933538964352	0.06838299869483201	0	0	0	0.0011262557574691571	0.057446966500599245	0	0.09051698610128817	0	0	0.3364463723361561	0.9552655947505259
P187_D0	0.49685302626122335	0	0.19086147244077623	0	0.021400033904516953	0.11208820658004848	0	0	0	0	0	0.10237575519272343	0.006476540545594466	0.01037754807050764	0.004371378788095168	0	0	0	0.0459044763509429	0	0.009291561865571412	0	0	0.4134932220174274	0.9675274753467847
P188_D0	0.5367897366393725	0	0.11214557973561223	0	0.038462680345404524	0.0841295976655138	0	0	0.022324026177953885	0	0	0.08574321013107804	0.007322517164193048	0.012418561169836468	0	0.01775055820394257	0	0.010313465798046697	0.03828021591568231	0	0.027608267410818867	0.006711583642545143	0	0.3675810187274517	0.9879207534017694
P189_D0	0.20062511802564179	0.13051700918943268	0.20053226874216076	0.06884773083995205	0.11383133384072372	0.13401404575190987	0	0	0	0	0.004508614474841945	0.07555285118696578	0.03071345830668927	0	0	0	0	0	0.020830607163234104	0	0.0029851584515765677	0.01704180402687143	0	0.3802387580881405	0.9578839807721271
P190_D0	0	0	0.0485039095932757	0	0.4684704966477181	0.06765811844056963	0.0004	0.19667340626191435	0.0058980732781482095	0.007620877961279194	0.018482387618059044	0.014572853890107748	0.07008811698216721	0	0.002392299705296378	0	0.06638026939509899	0.002448159635179693	0.030361635054591142	0	0	0	0	0.6481707519550999	0.7645119563017369
P191_D0	0.419079060862441	0	0.17630284400215526	0.0001	0.147357444668461	0.08649872048005748	0	0	0	0	0.057526970059514244	0.0060790230030265836	0.05220088391624303	0.013796236136893207	0	0.018452618083676185	0	0	0.011848086319095593	0	0.009580859730017498	0.0011878344223668407	0	0.42785714209642695	0.9338788012177408
P192_D0	0.31868724802259263	0.03904298631331504	0	0.09057947734839278	0.13944023081890755	0.0824453589257732	0	0	0	0	0.07024423820445248	0.026193301328702567	0.10879209353775729	0.044801175977565985	0	0.04487131528833867	0	0	0.01587925370554038	0	0.011223717887769812	0.007799602640891668	0	0.3062445665172371	0.9737241310570649
P193_D0	0.30617648939062664	0	0.10178156504845089	0.10381007930092989	0.06028605940318135	0	0.0103184284426221	0.008793191118446888	0	0	0.06862854439105798	0	0.15990428199902468	0.002846643026372655	0	0.022211795904742607	0	0	0.03307808392857953	0	0.11120602162625905	0.010958816419705678	0	0.34821165854182673	0.95121957167027
P194_D0	0.33859201853060766	0	0.008037404114184936	0.19587484182615103	0	0	0.018329197650456912	0.06325128466567087	0.0033068287160072244	0	0	0.128199881146006	0.05600520975537775	0	0	0.04681007880351232	0	0.009454209824867438	0.09064442445015514	0	0.031043684657388597	0.010450935859614064	0	0.4221261240758369	0.9117569664918355
P195_D0	0.37662239115934587	0	0.11319031995137424	0.06371332580675511	0.0951479363663835	0.0674511875373047	0	0	0	0	0.034935800283116956	0.011715616740505344	0.13166957448299674	0.0008	0	0.04186006232285081	0	0	0.01920633422886129	0	0.04370638870884668	0	0	0.32819853164954055	0.9753030117338005
P196_D0	0.3365292004384824	0	0.03695485220425173	0.35860620662897924	0	0	0.04215421502473564	0.02704262069180971	0.004074953506886803	0	0.07378499072631216	0	0.071753054025692	0	0	0.03138383753087226	0	0.0007	0.007623360903669618	0	0.009369880585490438	0	0	0.4214777959725176	0.9183670368612098
P197_D0	0.4457614398255497	0	0.051340595640293765	0.05671718803531168	0.3267872948631887	0	0	0	0.001041234991678335	0	0.04548845094195005	0	0.03788466278894397	0.00788084989315115	0	0.0003	0	0.0004	0	0	0.02142234018403797	0.004922747427095168	0	0.43014602733157586	0.9257228703848546
P199_D0	0.06202917026410025	0.17921443384701105	0.07141289061678807	0	0.1659362757200228	0.1071231091853855	0	0	0.06402454919316913	0	0	0.0697955724659743	0.18309475605193087	0.03506145026368209	0	0	0	0.00901251778505675	0.00422132360086611	0	0.04907395100601304	0	0.02	0.26009877290587763	0.9882402697691163
P200_D0	0.5449984314005671	0.031515191952268234	0	0.05372790460754001	0.06123863153773492	0.1488180466166546	0	0	0	0	0	0.046146444188161946	0.03030259869362927	0.02236822274636003	0	0	0	0	0.015786138749588972	0	0.0364141445486448	0.00868424495885015	0	0.5484185030784077	0.8444228967436275
P201_D0	0.06260204504231219	0.19771154638973593	0.09464860749589386	0.048307115019595614	0.04630274315763508	0	0	0.1174089173310492	0	0.038637671912072395	0.010390031997951913	0	0.11536367539246092	0.03544270507789878	0.006506387796735321	0.02037637824622131	0	0	0.008961078698492058	0	0.05782938334364892	0.13951171309829652	0	0.4518846504199702	0.89221150753885
P202_D0	0.5796292855125635	0	0	0.05176292905094144	0.02381450647675206	0.10333115420633796	0	0.02622948984751531	0	0	0	0.06122522121149568	0.10936843611954745	0	0	0	0	0.007370225097579242	0	0	0.032122206026393804	0.005127204902505299	0	0.36149635937161007	0.9819434720100895
P203_D0	0.46662936313134473	0	0.2009876539221921	0.04491833985267516	0	0.10950555727927686	0.01193425735768693	0.023002673512001023	0	0.00592072047520466	0.03948649267704925	0	0.07833568271287858	0.002954138984883894	0	0.0021090149666577692	0	0	0.0002	0	0.014049756539362742	0	0	0.36894187270141465	0.9935499835699537
P204_D0	0.17408482512513504	0	0.18198248225022265	0	0.04114320885411139	0	0.019575788977061054	0.009030292708149524	0	0.012618066692038465	0.034228773811869735	0	0.3452524673147142	0.011077330089481531	0	0	0	0.003888411964658389	0.06892176921702703	0	0.05103107514710392	0.04716550784842706	0.02	0.2617144810986686	0.9989646255025693
P205_D0	0.515194616875026	0	0.0540717188884075	0.08618029796092512	0	0.03687459263548477	0	0.031945304711780906	0	0	0	0.11128640345632111	0.0430039064805631	0	0	0.034921683731285354	0	0	0.05271837892815285	0	0.025710476553695287	0.008092619778357969	0	0.36489016426829884	0.973391512360458
P206_D0	0.3184570139168871	0.18152325203164027	0	0.06722762220085965	0	0.02285060906397657	0	0.048153972192519795	0	0	0	0.11503443083923331	0.09768588084428402	0.027160710407687007	0	0	0	0	0.08675475661766535	0	0.024796048824000178	0.010355703061246835	0	0.36392171884103947	0.9547804164692918
P207_D0	0.16764009812287206	0	0.08775532425809522	0.11518507587704259	0	0	0.04803160782829765	0.03151098820689198	0	0	0.11914310467851279	0.05350628567071795	0.1177138035853866	0.03543836511131941	0.005471902236976271	0.024869052311485007	0	0	0.10808805374515412	0	0.06267149898402141	0.02297483938322696	0.01	0.2729685662690718	0.9763687935768993
P208_D0	0.37885906214940784	0.1366134627107088	0	0.10601194479808919	0.012932594219276885	0.07690454828093055	0	0.0400473446996758	0	0	0.03909037572332443	0.04323850638684177	0.04060402438074772	0	0.001328433922673496	0.033190639264901005	0	0	0.04606703879410504	0	0.03339867241779406	0.01171335225152345	0	0.4356980283869587	0.9143010533855602
P209_D0	0.29805974263996987	0	0.12312180173503964	0.08739090922298205	0.06420316978279109	0.20812213584472228	0	0.02961003266949173	0	0	0	0.07202995072795727	0.03795145798244985	0	0	0.03512296230988763	0	0	0.023121508964364875	0	0.0038685847204235325	0.017397743399920135	0	0.37536040429164796	0.9462032800531054
P210_D0	0.4253508024848204	0	0.0995220671680173	0.09796815890810148	0.08374482382784182	0.12344428039592423	0	0	0	0	0	0.050536528922230116	0.03490871255112843	0.019222834091276543	0	0.010028986706149661	0	0.0024647420239805383	0.026835069739974272	0	0.025972993180555244	0	0	0.45845036408012524	0.9030346156521077
P211_D0	0.45060041046887667	0.01792233748491295	0.057579911775947935	0.08956073074884474	0.025823524972231813	0.08608811033512398	0	0.025433293831200632	0	0	0.012518403022338292	0.06761084337903141	0.03984596262553532	0.02044546486383257	0	0	0	0.0014617531697931677	0.05398783539640764	0	0.04926227759330675	0.0018591403326161716	0	0.42392186896556155	0.9245233621008169
P212_D0	0.34170306011546986	0	0.14530335272066533	0.011643597224508336	0.12504156449300738	0.015604947334786585	0	0	0	0	0.0625392587841278	0	0.21635957913916923	0.010098217159893483	0	0	0	0.00733616438353913	0.0011257520893797333	0	0.02852353802363177	0.03472096853182127	0	0.34073353966241526	0.9689000848227683
P213_D0	0.1330036605049756	0	0.05541086075209698	0.15151364744469734	0.18765951608654774	0	0.03404104416521462	0.008091961183958244	0.026520795671638474	0	0.038458453215534136	0.03285455107451064	0.10384887495863118	0.03133411009108436	0.0003	0	0	0.010517243080797413	0.07267493534197066	0	0.025223913857617478	0.08852443682701573	0	0.5859566888501613	0.8214203774734089
P214_D0	0.07320157864890833	0.07846296627970907	0	0.12711111328818275	0.020820240476122374	0.0637365085670423	0.009790040719793405	0	0	0.04545005508524453	0.22901886000860858	0.055213556401800264	0.22263029072545498	0	0	0	0	0	0	0	0.0067387948045864385	0.06782599499454704	0	0.6986298367208225	0.730376190108476
P215_D0	0.4048645507652051	0	0.127132755598559	0.012809637907979562	0.0391263452845491	0.05986127538465717	0	0.0680569674754847	0	0	0.09958087134534731	0	0.07753638720512636	0.034995146646302606	0	0	0	0.0003	0	0.03413058764570483	0.04158906216664061	0	0	0.3077757631168306	0.9953867432765487
P216_D0	0.1705457735975727	0.058146188010038506	0.02838194823580583	0.11304624565067302	0.08216918635151575	0.1335566864813032	0	0	0	0	0.07203626975910066	0.0943283677862492	0.08398596359697115	0.019796537201098568	0	0.01979982385926502	0	0.007733583854527205	0.07563144256005366	0	0.025219236184274903	0.015622746871550646	0	0.3968620077632821	0.9212002464566859
P217_D0	0.43723835001026184	0	0.185851055293412	0.04044300058101404	0.06410646681754983	0.05574814531615551	0	0	0	0	0	0.07946245437718794	0.03256757935823105	0.027946531659688162	0	0.0005	0	0	0.053976886669262376	0	0.01722305263942576	0.004910292234841922	0	0.4271071035902064	0.9391447232415838
P218_D0	0.29237291366849544	0	0.1624081769687193	0.02819780256180074	0.09193659935768903	0.11558154559112517	0	0.009335648641105008	0	0	0.1413769240320286	0	0.13119594966128995	0.005710065208649894	0	0	0	0	0	0.0004	0.011987490605025155	0.009452045717522147	0	0.4281450560073182	0.914286471510724
P219_D0	0.3674839029634596	0	0.09119530982167026	0.04670412709738347	0	0.12033998732558875	0	0.043070581546632646	0	0	0.006779473421852071	0.01041594404281879	0.16052299486050078	0.047684434156309206	0.00872889250615338	0.022434799223696483	0	0	0	0.0034654684414654503	0.06632124762060661	0.004852836971862412	0	0.3072413386731028	0.9804785782418141
P220_D0	0.17503271931816097	0	0	0.01632158889108778	0.008652152430653518	0.02366228733734228	0	0	0	0	0.007033368633607523	0.008658547043705066	0.46772317402308233	0	0	0.02086083659056676	0	0	0.09640391602180816	0	0.10453292475368989	0.07111848495629564	0	0.43573554024200645	0.9034692601677251
P001_D8	0.028231232812885317	0.036092117766119515	0.05457200688618169	0.021144542668306298	0.09940373959030431	0	0.0258967193174383	0.010025270944228351	0	0.048902864817634874	0.07350488399229083	0	0.46756542825341674	0.026427045672819314	0.0036656326610249867	0	0.008215831960590723	0	0.026638459965482468	0	0.0373550136714117	0.03235920901986455	0	0.4243376464549241	0.906540768884349
P004_D8	0.0649467309922281	0.060284988170674104	0.006369933516086866	0.15990217056483677	0.06626007013466612	0	0	0.02802882094292474	0	0.014601356205941015	0	0.0555255813770748	0.2987689363459334	0.05121474727856783	0	0	0	0.011973713296152612	0.09019102324596483	0	0.05600841866657922	0.035923509262369716	0	0.411595321045408	0.9107818441873663
P005_D8	0.02389501066920619	0	0.006176121178408806	0.08338217258761149	0	0	0.029049401702118425	0.005592948999818519	0	0.034032185532952654	0.09063051969685351	0.01605854046604896	0.4610907681803702	0.022886129119898492	0	0	0	0	0	0.060968238322018094	0.0074589095684720625	0.15877905397622258	0	0.6453059899238821	0.7681781214879686
P007_D8	0	0	0.04635467643302604	0.005750728867316223	0.377259254778265	0	0.0396143612630407	0.11460820352009153	0	0.06653849222961009	0.06213414602648221	0.001336016770081319	0.07269044920623012	0.03324376258371503	0.003458677439989057	0	0	0.011476408782340623	0.026260518260964084	0	0.015511636932828036	0.12376266690601993	0	0.5808627324315685	0.8173827563847582
P008_D8	0	0.016190877263265832	0.07311702260129506	0.07875415415094823	0.13615105234771527	0	0.03475511244509965	0.07932110737707952	0	0.17464112935031462	0.0709915077816829	0.049993409247737756	0.11273800323056805	0.0638421116833313	0	0.033908468988748	0	0	0.03208974424139105	0	0.013247214465463264	0.03025908482535952	0	0.4789949318196726	0.8770364542370039
P009_D8	0.021059856664576472	0	0.039480385349538474	0.014444676275465132	0.477048280802168	0.008088974708612065	0.01939012635499683	0.10740822674652464	0.039151157843894675	0.05590767531971174	0.0241120778082225	0	0.10632083787188643	0.01002009242478953	0	0	0.04288645989774189	0	0.016716107984065476	0	0.004199837092252879	0.013765226855553366	0	0.5052938184144963	0.8636044690931088
P010_D8	0	0.027349013302500728	0.00948256615086752	0.0822623886455913	0.5008941585147875	0.07961812183553238	0	0.014962466400484159	0.022637530238600694	0	0.041115297060885694	0.028366365553266017	0.18558196509544464	0	0.0008	0.0008	0	0	0.006182368000724733	0	0	0	0	0.5997005199144723	0.8003962833631658
P011_D8	0.026781220461006963	0.12187754270343874	0.06614289178405197	0.09338473243027523	0.0339772368711883	0	0.0010425908176681944	0.01928456689294701	0.02554568694611024	0	0.2585281207272205	0	0.2743004017255236	0	0	0.015391485464541402	0.019672953339665587	0	0.020952356655012896	0	0.02258192041445617	0.0005	0	0.6511462356180898	0.7765931023137116
P012_D8	0.03166740260701328	0.002378860529199938	0.03246795255563706	0.10931938637557813	0.4732556252566954	0	0.016441726746441152	0.0321859478831424	0	0.056438497809888695	0.07212754356629858	0	0.009570190881477671	0	0	0.0030623158227022318	0	0.0008	0.11856515629599741	0.0022530764584832936	0.03944324113940278	0	0	0.3915154550332804	0.9333071326913085
P013_D8	0.20306891636779695	0.07707541389235727	0.014488279540244411	0.22340188682471046	0.05466068459561957	0	0.021488347063750142	0.01389456067262459	0	0.022414477778125934	0.04342346749055727	0.08105127036353783	0.0622723303956364	0.02862980580661936	0	0.0012670423674597485	0	0.004933654181469576	0.048962873410199496	0	0.098966989249291	0	0	0.4195951326436933	0.9108321549550428
P014_D8	0.1986634333904198	0	0.018814420954211677	0.21121682342506926	0.09935107173268753	0	0.02952887055966139	0	0	0	0.1437368946531398	0	0.1645984057157154	0.01752190129042886	0	0	0	0.0022661339136036155	0.010290524894832263	0	0.022619207678326803	0.0813923117919036	0	0.540774184178435	0.8420862034361781
P015_D8	0.3262040669780175	0	0	0.06818086384249525	0.07360028700102032	0.012096560251637967	0.018868798739247763	0	0	0	0.07607708816422461	0	0.21643638511172425	0.011713480850817058	0	0	0	0.002920287630848827	0.0183532607465897	0	0.062228105777273585	0.11332081490610318	0	0.41900816471023095	0.9115197450190125
P016_D8	0.5636585313200108	0	0.023799723144246873	0.11059734975351188	0.041165459600871174	0	0	0	0	0	0.021948958576282377	0.07807401075441986	0.03194754114637513	0.02473437913411639	0	0.024583913272909784	0	0	0.06389887902928826	0	0.01559125426796747	0	0	0.4828421409701561	0.8944485218652595
P017_D8	0.2057757058641805	0.014629061690605351	0.018245073882723527	0.2908594228686256	0	0	0.0006	0.002292943197959193	0	0.024508911214495416	0.13203487669879652	0	0.22326078899174706	0.028476959325592903	0	0.003499418516085106	0	0	0.01313570199606072	0	0.028784959674233317	0.013895909844038299	0	0.4230446457472284	0.9088005158533307
P018_D8	0.33521476308830533	0	0.04166464957974641	0.010098619094903142	0.20079344955441178	0.11709461966027114	0.03190825734058205	0	0	0	0.07641314548366226	0.02976399244522227	0.058084294645694326	0.02126427984997637	0	0	0	0.001	0.029694098417276337	0	0.03776990918586121	0.009239060967710199	0	0.37806374686720484	0.9377018632143862
P019_D8	0.6038680601081662	0	0.0010653253080708392	0	0.04049535001046599	0.13222101569488484	0	0	0	0	0	0.09820558019515527	0.023959155935359463	0.039718080502410935	0.001415056019758603	0.003073063975480828	0	0	0.05117216099108413	0	0.004807151259163044	0	0	0.3656416137324381	0.9846770618166721
P020_D8	0.0811765923746099	0.16853511180216704	0.07452516830807118	0.19332437838603767	0	0	0.033014828331360484	0.008109555613541791	0.008791527030268672	0.05957208378068645	0.13766558667252116	0	0.045618627718297236	0.01565105160245571	0.0030941387688564075	0.09637153923147894	0	0	0.06851186230416097	0	0.002165862725711165	0.0038720853497751493	0	0.5035261097011264	0.8632803015587579
P022_D8	0.43881403604944585	0	0.08688575778855878	0.10495961424482471	0.05830360656744736	0	0	0.02556125064752873	0	0	0.008090199829024966	0.059582129426316584	0.0556737523205486	0.029822766522550795	0	0.022440813805772883	0	0	0.0683338557360446	0	0.04153221706193607	0	0	0.4408006511178316	0.911015969476479
P023_D8	0.19833797591989585	0	0.09921341806581649	0.051019793424816356	0.23256020315858206	0	0	0.011046984791859966	0	0.035365356094096294	0.010747668978464268	0.029124218522874265	0.20236047676583246	0.017837759791688314	0	0	0	0.005581209185600494	0.048262969202604984	0	0.043826330169850464	0.014715635928017775	0	0.40203489005652504	0.9175064175692895
P024_D8	0.0950713615047402	0.10543021150068324	0.15587705456004866	0.06721557964996618	0	0	0.032780185108594206	0.028326567447522724	0	0.02530070557043785	0.025269179867502295	0.026546765022262286	0.22885796678673986	0.052447218163705726	0	0	0	0.016300580785677747	0.06448402169881413	0	0.07201238247024508	0.004080219863059767	0	0.49588627338214836	0.8680767785193625
P025_D8	0.13853599074945508	0	0.07807459149066644	0.11720308371261363	0.09279326276156259	0	0	0.016474687897311324	0	0	0.07703958759805066	0.05638735945493899	0.26809437610541065	0.04464420915423122	0	0	0	0	0.044510081220835995	0	0.06624276985492343	0	0.02	0.2502990529194489	0.9865428280741458
P026_D8	0.17420010371737762	0	0.058134065483636914	0.05477513810103958	0.05999644398188145	0	0	0.027270965510384652	0.015508693835268404	0	0.033774148118254896	0.053124852726984056	0.304898354429156	0.06609942550267531	0	0	0	0.019023714826663624	0.04856217039757002	0	0.08463192336910742	0	0	0.42046675864585964	0.906678553619569
P027_D8	0.09973576981262702	0.02331307308663109	0.06434691123063313	0.37120053606512404	0	0	0.028630706296388777	0.04020141215487276	0	0.050051374139164065	0.20937213007820127	0	0.07137886211511488	0.008738433502186307	0	0	0	0.0005	0.004632517439877204	0	0.018855748352809287	0.0090645166408331	0	0.6917717468213634	0.7286572699866543
P028_D8	0.37183879995993163	0	0.03557366559354576	0.020490844750588343	0.1431404473043727	0.10916328435496786	0	0.01797485111485882	0	0	0	0.13540445338215215	0.06237302466700681	0.02493558789974437	0	0.0025478827895380296	0	0	0.04096317782747566	0	0.026362470394623055	0.00923150996119473	0	0.3594456361945904	0.9537860020192258
P029_D8	0.311031800431331	0.06772848723626225	0.0768042140699906	0.14553459631055002	0.22159479495906254	0	0.007913872310608179	0	0	0	0.02522787316653291	0.02501728034271856	0.027880712026573332	0.012876459926151482	0	0.009326940306941544	0	0.0028919025668675265	0.025664478588117115	0	0.04050658775829299	0	0	0.5860846111588119	0.8095042719630048
P031_D8	0.11791299152492196	0.010176236852559388	0.024775424178651913	0.08554215575628307	0	0.023036826808765464	0	0.0009	0.012564340590117105	0.012579872842802186	0.0022845348517828512	0.06356445489791268	0.4213966186134971	0.07165633285191372	0	0	0	0.012687862633026589	0.06285763238893916	0	0.07806374672438138	0	0	0.3430275600393693	0.9453147799265618
P032_D8	0.4274058673374956	0.02291528683300857	0	0.11372720837216854	0.08718197853984368	0.06925076809982394	0	0	0	0	0.039197125662351145	0.013521470527624119	0.10179587278598473	0.02280151495138105	0	0.008035636958224268	0	0.005478788624431022	0.036129395247660866	0	0.052462593190641955	0.0001	0	0.4568085983261266	0.8954921621189327
P033_D8	0.07096854671559992	0.1555294830436797	0.10650380474959457	0.14219341691937257	0.06228811963347074	0	0	0	0.0001	0	0.13627288003318783	0.003788114533170878	0.22574898583337583	0.009473764063842392	0	0	0	0.0005	0.036162687387559476	0	0.01243460417587454	0.03806538940427748	0	0.5098981142967259	0.8597113803019978
P034_D8	0.3473975084739856	0	0.18143100605855494	0	0.11113309310838576	0.04770065194497242	0	0	0.011640866065177514	0	0.016222629469732585	0.020931465727693107	0.12372723822562366	0.07589414567447017	0	0	0	0	0	0.013750558098656678	0.035840924854230904	0.01432991229851666	0	0.3270522465749181	0.9833147755233429
P035_D8	0.22180877123599566	0.15815595741410507	0.052854890599489925	0.09524739898299119	0.09613286445462886	0	0	0.025627278537935765	0.007430103214230036	0.0073696742751648055	0	0.05042371755703317	0.09881596917425446	0.05482646946024953	0	0.021150852632440133	0	0	0.037424338966727075	0	0.046486491461610206	0.026245222033144215	0	0.3975236524657657	0.9246394291586847
P036_D8	0.3005007315486019	0	0.11529086847103394	0.11392023446046172	0.15387781491525188	0	0.003163154928386532	0	0	0	0.07392071110863442	0.013557297431686391	0.08237590611302897	0.007671782813175255	0	0	0	0	0.03973060908750175	0	0.08367274126798943	0.012318147854247794	0	0.36715613924177176	0.9447526899396143
P037_D8	0.43089936942781787	0.23856717344870326	0	0.10851475682630539	0.030132494489394136	0	0.0010692409408008317	0.009626918935130555	0.008120549958265772	0.03162370317779683	0.03403944744172776	0.007405821181682428	0.0465638777824813	0	0	0.011901690301053954	0	0.0008	0.002588823709689113	0	0.0377226341207282	0.0004	0	0.6446224279376926	0.7667957327613856
P038_D8	0.3857720626791514	0	0.025687936620407227	0.14919991556279225	0.051354695567055283	0	0.030059583016616834	0.05661706684714471	0	0.013256802041021956	0	0.08325084955096006	0.039652899093987816	0.027743326844533615	0	0.030833221342637288	0	0	0.06597607386108957	0	0.02781935409414128	0.012776212878460706	0	0.454929933532599	0.8943385590002354
P039_D8	0.12317391123386072	0	0.03338325702491204	0.06494748386098852	0.074901059444859	0	0	0.011369688527539048	0	0.024960295678043844	0.15495195902083042	0	0.27748208541396485	0.038390381761307844	0	0	0	0.01618274512177753	0.01587142311714928	0	0.0432668731084582	0.12111883668630863	0	0.390110245650069	0.9235806508826325
P040_D8	0.2417948812337188	0	0.0651288535620869	0.06372172835817637	0.031840014779726394	0	0.014931916086148047	0	0	0.0012309031370547295	0.06579353770964545	0	0.28537981556112185	0.03363844320846213	0	0.11476901562139886	0	0.02570828564416876	0	0.01664747685582667	0.020582402038373172	0.01883272620409179	0.02	0.26059436752563125	0.9857351451247477
P041_D8	0.08938041559656398	0.183081886229207	0.02417642518737211	0.07722486352970397	0.005524216189313291	0.05214265046966777	0	0.0076440297675062436	0	0	0	0.05450470494868667	0.1577598780181922	0.10137492406573143	0.008444952191848798	0	0	0	0	0.05572882459985603	0.0950533942534995	0.08795883495285105	0	0.341619155150821	0.9461761175994358
P042_D8	0.5110503182294804	0	0.06825491908291084	0.12285700495981024	0	0	0	0.03726815972181593	0	0	0.007952361982041642	0.08364441806542225	0.027488923758605233	0.00953252341015311	0	0.027526699279727833	0	0	0.0797812470304454	0	0.018397740877673294	0.006245683601913756	0	0.5213617995183245	0.8629117000428315
P043_D8	0.03409570890808964	0.11904527185434546	0.034777977297790655	0.467376597706477	0	0	0.009484672279982021	0.018884989271278414	0	0	0.18827936268474285	0	0.09214387715214759	0.014359178218739823	0	0	0	0.0013245305793652526	0	0	0.012520572629432956	0.007707261417608341	0	0.6651604675429812	0.749836693629674
P044_D8	0.12991538520934384	0.17071438728319122	0	0.011795813920324784	0	0.1012580934775673	0	0.012459807806933645	0	0	0	0.06693793110452699	0.3304034611929728	0	0	0.0809248674812562	0.012689000084045774	0	0	0.03807671788581892	0.034743744127192375	0.010080790426826115	0	0.5314603132301613	0.8484617927500759
P046_D8	0.15500027827901153	0.2142845649624756	0.020437611176888394	0.16073986128811815	0.01131026011028546	0	0.030481254526807538	0.02234673698526571	0	0	0.039202067779289515	0.06027946754162636	0.11368819949096617	0.046408463729814664	0	0.00937636093272395	0	0	0.0768816679362417	0	0.024594670967413388	0.01496853429307189	0	0.4842028358797801	0.8742112752517122
P047_D8	0.49545715114475974	0.026092592782324214	0	0.06069766379901682	0.05108874635758228	0	0	0.04192250980672172	0	0	0.01623350734382653	0.02413486334932183	0.12640596524214398	0.028723777304910686	0	0.021482100001841274	0	0	0.020562814474914176	0	0.08719830839263673	0	0	0.4037827730011247	0.9358661544271288
P048_D8	0.4395910732946443	0.17058130742462407	0	0.030062664869703794	0	0.08583269674046233	0	0.0485990067000597	0	0	0.014769287815367658	0.02096550917628687	0.09109568588440753	0.02392981543875405	0	0.021303464179478485	0	0	0.003950181831108481	0	0.04931930664510278	0	0	0.51640579628015	0.8670902430298134
P049_D8	0.06497634774073135	0.04725920296555313	0.012878147073946591	0.3905507111929717	0.11523320840018172	0	0.03724745272310072	0.032609434215628695	0	0.033611782800392245	0.014149465879840815	0.07746579167173376	0.027295060243514975	0.033158523233948356	0	0.01571058098273592	0	0.009389111066063438	0.04550992603734216	0	0.01699113146094883	0.0259641223113657	0	0.609439371224563	0.7944778165112224
P050_D8	0.18909645067532138	0	0.08222568016836902	0	0.18694667401728052	0.09304117802168767	0	0	0	0	0.07599725197834258	0	0.183199510791515	0.07331249224442851	0	0.011825026390086747	0	0	0	0.047025449417608486	0.03041732409350792	0.0269077776897565	0	0.3193859184935262	0.955471988980619
P051_D8	0.3028028004129499	0.07414010293450224	0	0.10268059088480387	0.03277923459885936	0.1002209304581728	0	0	0	0	0.07699408605718253	0	0.25388999856981986	0.003612289450229816	0	0.0036160249602865797	0	0	0.014010177543273465	0	0.03525376412991959	0	0	0.41052630406775614	0.9175204661234193
P053_D8	0.4665195001078802	0.15108949460826904	0	0.14347287520337645	0.0583645067290133	0	0	0.022452377941748265	0.008498574757705728	0	0.015058716317270734	0.03747849871570103	0.027185804683771284	0.009608543102733307	0	0.01299143756761495	0	0	0.014905371542908549	0	0.03237429872200714	0	0	0.3407207853087726	1.0011657682148307
P054_D8	0.32601651560764733	0.07564330880741794	0	0	0.05829650598752298	0.04702993321868195	0	0.010398756998914183	0	0	0.006924270225670529	0.030675435633607886	0.18148854392679822	0.0351997558125017	0	0.027184304929840128	0	0.010852365579362089	0.01965965634787848	0	0.15065375529847974	0.01997689162567686	0	0.32044231115370336	0.9662322170885104
P055_D8	0.13204969969484479	0.017781811764608295	0.057581020685218406	0.020180124868130978	0	0.002547171706033888	0.03307486911704588	0.01055288592107924	0	0	0.05877123488775162	0	0.4411166868370775	0.025949707318462335	0	0	0	0.003024312421446294	0.06726834273105349	0	0.030839931676836956	0.09926220037041032	0	0.41575015633456497	0.9132198766275335
P056_D8	0.07471261657819789	0.06863571060228398	0.049036691406036864	0.18676353643001722	0.04007439316927502	0	0.0104249224326142	0	0.012822865784677794	0	0.13799149017841436	0	0.3262685579666465	0.01752414860882464	0	0	0	0.011162883868347098	0.03952429272045118	0	0.02353914001742656	0.0015187502367867423	0	0.45557944525022953	0.8894395670308366
P057_D8	0.2162345694378687	0.18495317064977262	0	0.004059656388163735	0.0004	0.022331752325549684	0	0	0.04945648751752115	0	0.051258753061219964	0	0.2550639388621128	0.044236544979239505	0	0	0	0	0.03589526085384325	0	0.11011902956300282	0.026000472128584463	0	0.32126333028973514	0.9642994666220791
