"D0_Others"	"D8_Others"
"200936_at"	0.33437684438138	0.224837784316055
"200941_at"	-0.915621784033082	-0.872399021105423
"200943_at"	0.183354400658422	-0.0662545246781363
"200948_at"	0.75860682950654	0.568968249787801
"200950_at"	0.531889322266174	0.819315971260957
"200955_at"	0.064897580600574	0.286708277938478
"200959_at"	0.348318784567979	0.414832731152581
"200961_at"	-0.265038621523665	-0.297411726021517
"200962_at"	-0.294263388228668	-0.246314472487638
"200964_at"	-0.115241441617618	-0.139346199913962
"200967_at"	0.309899278899742	0.55118802192546
"200969_at"	-0.158961618815681	-0.415729902637548
"200972_at"	0.177981606470903	0.0594903532580844
"200974_at"	0.021043854105069	-0.427059583359725
"200975_at"	-0.149212416665501	0.0452100398912858
"200978_at"	-0.2444832105027	0.0654541720693729
"200979_at"	-0.587541040153031	-0.358831220293332
"200986_at"	-0.778407239053082	-1.154782246592
"200989_at"	0.00802569709107281	-0.271402637151075
"200990_at"	-0.364784787222371	-0.222303659902687
"200992_at"	-0.010992129001929	0.231380549639187
"200993_at"	0.343772366737596	0.604435780773768
"200994_at"	-0.708775223151207	-0.257005790879365
"200995_at"	-0.921295986640533	-0.427967380749976
"200996_at"	0.0801080483045098	0.0718415367635767
"200997_at"	-0.391894135532674	-0.320633846340817
"201000_at"	0.0281098710843377	0.0321098423522539
"201004_at"	0.0949218012576996	0.109780480300531
"201005_at"	-0.304450153113804	-0.478247479810021
"201007_at"	0.0829958588226205	-0.0148857609948401
"201011_at"	0.390408363443642	0.630210426090938
"201012_at"	0.970794672112286	0.580570133217252
"201016_at"	-0.723864183933665	-0.558626754556991
"201017_at"	-0.725575969604485	-0.62684398392042
"201018_at"	0.0241377109571914	-0.318161101170483
"201020_at"	1.76364382457968	1.90615589798113
"201023_at"	0.264190216564778	-0.0302547759366565
"201025_at"	-0.263374283974954	-0.0041391371808821
"201026_at"	0.985494046038355	1.07273137345086
"201032_at"	0.631376561308095	0.475170478085159
"201034_at"	-0.054151805514584	-0.64102750523169
"201037_at"	0.547801680524158	0.790962307548625
"201040_at"	0.629086414649734	0.506161335303158
"201050_at"	-0.253801919991195	-0.0884159381394261
"201051_at"	0.0579361648698047	0.41543286360211
"201054_at"	-0.265021917753289	-0.208830061432645
"201056_at"	-0.818364647102766	-0.933112299191325
"201059_at"	-0.769940277861513	-1.15585421553563
"201063_at"	0.0243933067580144	0.00482747114645043
"201066_at"	0.369508920154978	0.769097381114708
"201067_at"	0.36602480313242	0.168654123395749
"201074_at"	-0.271777364410452	-0.243668286698092
"201076_at"	0.51495542326289	0.532564485120018
"201078_at"	0.936220676826416	1.02773869641926
"201079_at"	0.291467485218988	0.604784041795327
"201080_at"	0.246157793446427	-0.225685563691634
"201087_at"	0.617565805451794	0.301449508395612
"201088_at"	-0.468825152294992	-0.304257254791859
"201089_at"	0.772813600638653	0.68765720093486
"201092_at"	-0.187121654891623	0.00528757776818978
"201094_at"	-0.0749461167336243	-0.122999547455672
"201095_at"	0.538484279640942	0.572399249984107
"201098_at"	-0.693420609080283	-0.372189961679155
"201099_at"	-0.642816021725478	-0.647206521443515
"201105_at"	-0.35043886400166	-0.750386651243636
"201106_at"	0.0739954444997686	0.0373435238460385
"201111_at"	-0.917659486234918	-0.145142705606556
"201113_at"	-0.518142108122557	-0.34733006046423
"201115_at"	0.180780646029966	0.197480420123966
"201118_at"	1.44309327736324	1.41373820538295
"201129_at"	-0.287735611134575	0.0912390013392059
"201132_at"	0.182490029939251	0.011740503700306
"201135_at"	-0.428358975276485	-0.289964506529094
"201136_at"	0.0686177078116543	0.301314470317879
"201142_at"	-0.506171463814741	-0.551464614985466
"201145_at"	-0.908130622406892	-0.415847031976829
"201146_at"	-0.373200181286677	-0.214659493471807
"201158_at"	0.239490559859	-0.113153460987595
"201162_at"	0.197498424449265	0.212943444925212
"201171_at"	0.364854032693491	0.525018475902249
"201175_at"	-0.100420721206397	0.29913484824664
"201178_at"	0.186781974972165	0.325093728770085
"201181_at"	-0.247261790335667	-0.242822999184595
"201186_at"	-0.248464575568413	-0.659722510126867
"201191_at"	0.408451059139958	0.281787681674405
"201193_at"	-0.367340391065543	0.167386711624774
"201194_at"	0.705783513568143	0.250552228434337
"201197_at"	0.36626728850454	0.0426679776468966
"201200_at"	-0.0450249026578469	0.336806693997488
"201201_at"	-0.117018785209229	0.246631207913133
"201202_at"	-0.144770522512584	0.614397655491878
"201207_at"	-0.190523206367052	-0.307752885521424
"201209_at"	-0.346912600551999	-0.28910480638773
"201210_at"	0.221740627084362	-0.0752902801754125
"201215_at"	0	0.379566060848537
"201216_at"	-0.0227413905709284	0.21883233065568
"201218_at"	0.581994840663437	-0.236037991326418
"201219_at"	-0.810429570058377	-0.992097591444319
"201226_at"	0.160049166683748	0.09045147492205
"201233_at"	1.32093237127246	1.29572299679822
"201234_at"	0.219194564908417	0.324705618591183
"201237_at"	-0.00367523534781355	0.0728195416380597
"201241_at"	0.321848814278797	0.848778088220538
"201247_at"	-0.180586745895416	-0.528892661483943
"201251_at"	-0.778735934236803	-0.684766015474461
"201252_at"	0.367624180125015	0.301537710795627
"201256_at"	0.112126611905149	0.527417996949199
"201258_at"	-0.0689826416823092	-0.0582492187212402
"201263_at"	0.0827099815570538	0.244626000865178
"201264_at"	-0.6490764937389	-0.343862518595738
"201266_at"	0.585313848667884	0.727716807237929
"201268_at"	-0.612286418788797	-0.369368769612006
"201272_at"	0.0731910174532668	0.0972810976399998
"201274_at"	-0.226101349712538	0.144597844655383
"201275_at"	-0.49092897668571	0.0614355789061989
"201276_at"	0.989333708984869	1.02373415502795
"201278_at"	-0.631432921710477	-0.3102592943145
"201281_at"	0.12134507094094	0.123856098116583
"201285_at"	0.593789703467205	0.65406164743097
"201288_at"	0.35283815536444	0.0694462855046254
"201290_at"	-0.495038797340989	-0.338804498566248
"201292_at"	-0.393280607024527	0.763518031603661
"201302_at"	0.13158386370073	0.186081370163805
"201303_at"	0.312053196125573	0.516141309950161
"201304_at"	0.0911778824875356	-0.0288028740287789
"201307_at"	0.167296438151112	0.146565128578121
"201314_at"	-0.447621905793536	-0.356451083406773
"201316_at"	-0.26155877630797	-0.0336418542031094
"201319_at"	-0.279366202371031	-0.452634546312535
"201320_at"	-0.157625523461924	-0.281723203217956
"201322_at"	0.369189021202445	0.555404458443389
"201323_at"	-0.668641092185029	-0.239831621245539
"201324_at"	0.0850095126093589	-0.90326838637295
"201326_at"	-0.169624416217033	0.0838615355146786
"201328_at"	-0.0955957122650517	-0.354492829154403
"201330_at"	-0.286268573497519	0.132366369792539
"201336_at"	-0.30391174337052	-0.146289374998666
"201342_at"	0.183554601651117	0.00908151444165739
"201343_at"	0.125037838679225	0.281417368760179
"201344_at"	-0.883206421176272	-0.895016885673318
"201346_at"	-0.444036067786767	-0.288090267981774
"201348_at"	0	-0.1849016183918
"201349_at"	-0.600997768081006	-0.739100630037598
"201350_at"	0.164971247844832	0.231546986539412
"201352_at"	-0.360868214048796	-0.527918912684802
"201356_at"	0.0498268265006576	0.138774180198219
"201359_at"	-0.164012299785394	-0.049779150323598
"201360_at"	0.438536672615539	0.188584199164382
"201361_at"	0.47611302796984	0.684929502382255
"201362_at"	-0.30230039251061	-0.25269993160188
"201366_at"	-0.531719266993964	-0.900862883500878
"201368_at"	0.174917265156918	0.0031500367117232
"201373_at"	0	-1.19362072145316
"201377_at"	-0.375417650613318	-0.43591403692219
"201380_at"	0.172506909925218	0.0609039023031617
"201382_at"	-0.991526765333504	-0.93434714209746
"201385_at"	-0.705984546101083	-0.809968231626023
"201388_at"	0.84242896854944	1.19849457685429
"201389_at"	-1.33861628658917	-1.35296067221255
"201391_at"	-0.0405398289076153	0.0400847478216537
"201395_at"	0.322626701495283	0.169028620357739
"201397_at"	-0.209201611611734	-0.012183517601323
"201400_at"	-0.267013909685353	0.286928938607966
"201406_at"	-0.380131022469591	-0.486161313804429
"201408_at"	-0.263489839561842	-0.587815696913905
"201410_at"	-0.327095995823994	-0.160316865487596
"201412_at"	0.242794489783019	0.184975687846496
"201413_at"	-0.37386424073693	-0.222177962513314
"201415_at"	-1.48797360091744	-1.0489932680302
"201416_at"	-0.402553804741766	-1.04018467239737
"201417_at"	-0.200364161679015	-0.444912820737265
"201419_at"	0.101739251514649	-0.0228180702237708
"201422_at"	0.852509560864869	0.542143649194891
"201425_at"	0.0599850931534114	0.622722651405011
"201432_at"	0.483247124138444	0.967325620353543
"201434_at"	-0.642615825517582	-0.635294723958841
"201436_at"	-1.2588559635351	-0.851393281061752
"201439_at"	0.12164105754806	0.111966335185093
"201440_at"	-0.671040256323252	-0.848500303467899
"201441_at"	-0.486696852185808	-0.320388659952995
"201445_at"	0.0199812255228533	-0.7367523662236
"201447_at"	0.319087855794725	-0.30878580132987
"201448_at"	-0.0609313662352804	-0.45432624469934
"201449_at"	-0.305940175580993	-0.559768833213674
"201459_at"	-0.3907532118438	-0.251301346349182
"201460_at"	0.0681569312621271	-0.11975054316899
"201462_at"	0	0.797116661989786
"201470_at"	-0.32498856480492	0.115267733001749
"201472_at"	-0.127394330635148	0.0665741410907419
"201473_at"	0.719814128547446	-0.15877506503411
"201479_at"	-0.423837947175686	-0.200631489392524
"201482_at"	0.137266039180849	-0.102069320827615
"201484_at"	0.393846034943799	0.575551489649071
"201486_at"	-0.171565765032076	-0.333005316972192
"201487_at"	0.0996857415565433	0.219814374974753
"201489_at"	0.00797530936226742	0.730991582979343
"201491_at"	0.022404631578187	0.0188149622884737
"201494_at"	0.510627744433632	0.520532063402717
"201498_at"	0.0357240110601094	-0.0577646385128414
"201503_at"	-0.341405355482649	-0.0112729089624288
"201506_at"	0.154811683853732	-0.474514656179407
"201507_at"	0.211045778529195	-0.00183502595655582
"201509_at"	-0.257527032988621	-0.211766881287067
"201511_at"	0.494062693070404	0.512389863993809
"201513_at"	-0.34619984158021	-0.104025654696931
"201516_at"	0.0392075354996706	0.358018922646052
"201517_at"	0.0576101852818915	-0.480753833754592
"201518_at"	-0.786815239606216	-0.536973619424254
"201519_at"	-1.15764221910292	-0.878101761190722
"201526_at"	0.903137214729533	0.598690304376078
"201527_at"	-1.18626266107064	-0.803829226530143
"201528_at"	-0.226788907653674	-0.154784043873359
"201531_at"	-0.14513654075393	-0.626929388031703
"201532_at"	0.616741810741443	1.0162392612927
"201533_at"	0.91959819836115	0.81613391789565
"201535_at"	0.13646007383084	-0.280018587619605
"201536_at"	0.0490163245191271	-0.153617313815669
"201540_at"	-0.0145494142693945	-0.286975663126908
"201542_at"	0.0506454885463867	-0.0226949963146001
"201546_at"	0.861140763562457	0.602141348298762
"201552_at"	0.263883445347552	0.430266884814579
"201555_at"	1.09592970103838	1.66798223384166
"201557_at"	-1.05413557580671	-1.39715952191095
"201558_at"	-0.574905129813295	-0.34597638252318
"201560_at"	-0.0727818223946795	-0.462460661991182
"201563_at"	0.0814817938178543	0.574034580712601
"201568_at"	-0.189027911335277	0.109405431183955
"201570_at"	-0.180097886139047	0.149818216616962
"201574_at"	0.100140235021794	0.16416734404527
"201575_at"	-0.556400129085288	-0.609699692308265
"201577_at"	-0.262672477384321	0.48819236060468
"201581_at"	0.344199558658433	-0.216223336148119
"201582_at"	-1.07954873707538	-0.815197084771392
"201588_at"	-0.425614946985158	-0.247509810709051
"201589_at"	-0.227005835030697	-0.0120134701640122
"201592_at"	-0.398852704540781	-0.337016670288431
"201597_at"	-0.25702706437329	-0.327045094621186
"201599_at"	-0.599288955259597	0.134002471599494
"201600_at"	-0.468678797207659	-0.0597125951986026
"201603_at"	-0.413820491419356	-0.685952748378586
"201607_at"	-0.358053280121833	-0.412737698888014
"201612_at"	-0.171924928817806	0.399812407162029
"201619_at"	0.4826130414777	0.950468657277339
"201620_at"	0.934868834498513	0.584497794914954
"201622_at"	-0.0191314178243989	0.398628223370617
"201624_at"	-0.149369195575183	0.126207902017599
"201626_at"	-0.204985455433304	-0.17959910184236
"201632_at"	-0.175138769779014	0.0654967619124829
"201636_at"	-0.347186506297861	-0.463003587672649
"201641_at"	-0.0471216992164294	-0.226232291320441
"201642_at"	0.582033008209937	0.393960302506608
"201644_at"	0.224083594141089	0.155627041962159
"201646_at"	-0.0625340457420425	0.119538501068609
"201648_at"	1.31607670897604	1.10058869784534
"201649_at"	0.62045349104848	0.532475338656385
"201652_at"	-0.00746551654630068	0.0793402527722691
"201653_at"	0.0510543193652815	0.178728487723285
"201656_at"	0.00249153251822598	0.294176076637628
"201657_at"	-0.293568136696846	-0.199538147617867
"201658_at"	-0.895936679090847	-0.755446457839998
"201660_at"	-1.40733417846487	-0.80676195567331
"201664_at"	0.233129472213999	0.308129519414369
"201666_at"	-0.387082895111217	-0.371251863897141
"201675_at"	-0.444045156435884	0.0783322549614702
"201677_at"	0.725191474006717	0.31027716609936
"201682_at"	-0.155699194285502	-0.23563060806087
"201692_at"	-0.583552004783678	-0.28917574223208
"201696_at"	-0.0156932318904719	0.107265858451617
"201699_at"	-0.499971089445033	-0.693777930982195
"201700_at"	0.384231966488587	0.444440175162766
"201705_at"	-0.500334784405766	-0.531582946344567
"201707_at"	0.181793159133406	0.492874460632526
"201710_at"	0.0560546562806437	0
"201714_at"	-0.549455267769655	0.558541835845793
"201716_at"	0.899601643105628	1.00445080513789
"201717_at"	-0.48956181318251	-0.125718209736492
"201725_at"	0.0697785123542722	0.219912081495723
"201726_at"	0.0204922562201357	0.364547562553163
"201733_at"	-0.684802305555051	-0.264489500191098
"201734_at"	0.0300626545721272	-0.204187447868843
"201738_at"	-0.0629634670539243	-0.318496520406747
"201739_at"	1.25453925057093	0.192161777428744
"201740_at"	0.111672431293497	0.262362485908188
"201743_at"	-0.170038735894712	-0.398464497007188
"201745_at"	-0.331661942769722	-0.728086494891269
"201746_at"	-1.02649791217918	-0.832977368888148
"201749_at"	0.110975855808978	-0.263396247313667
"201751_at"	0.129356701787506	0.2040795056223
"201754_at"	-0.0756204819097235	0.041360274719251
"201755_at"	0.195996576775148	0.670858253578334
"201756_at"	0.320106074150845	0.340554874373183
"201757_at"	0.0668270423389714	0.289877914394022
"201758_at"	-0.797587464485233	-0.300184187339498
"201759_at"	-1.30565042733969	-1.18208901792508
"201761_at"	-0.444564695725839	0.0989405314385969
"201764_at"	-0.0755400093050724	0
"201769_at"	-0.361420309486284	-0.293796829815706
"201770_at"	-0.473544525681294	-0.404117265791729
"201771_at"	-0.633059789788602	-0.241367119399222
"201772_at"	0.507754024082303	0.54634544426481
"201773_at"	0.189487934217805	0.294296448535498
"201788_at"	-0.534279984175173	-0.766888831813649
"201792_at"	-0.760290785452108	-0.558145304658177
"201795_at"	0.017159369253207	0.0394698471341144
"201803_at"	0.200887552770169	-0.0334018400271816
"201805_at"	0.556850253874153	1.1201467213797
"201807_at"	-0.293262039682141	-0.323156839016683
"201814_at"	-0.00112318775839526	-0.187417410566285
"201817_at"	0.846305328993115	0.739569211064646
"201818_at"	0.575038230210453	0.539717760169919
"201819_at"	-0.344097116004065	-0.626029861060349
"201824_at"	0.2002860733172	0.385236333789226
"201827_at"	0.331221215009347	0.160301473740397
"201829_at"	0.471495902127852	0.0538417011329972
"201833_at"	-0.340101241093532	-0.141633773056288
"201834_at"	0.0172332005605238	0.563320827737162
"201840_at"	0.386572082507497	0.255150111055531
"201847_at"	0.293031967349657	0.182082180388027
"201849_at"	-1.10472577400993	-0.792436572986274
"201850_at"	0.148490347802351	-0.171218563590754
"201851_at"	-0.91184965637283	-0.883184195943969
"201857_at"	-0.102745666889557	-0.213108371339729
"201859_at"	0.398559392734491	0.245849684675257
"201863_at"	0.232746410900706	-0.0383374295927457
"201864_at"	-0.467883911153235	-0.816065828299459
"201870_at"	-0.0461234688276555	0.297844485373567
"201874_at"	0.491027510403757	0.355833822678226
"201876_at"	-0.454076455909052	-0.822845678979705
"201878_at"	-0.229299550559961	-0.59851517031823
"201879_at"	0.574476978818677	0.657319445370161
"201880_at"	-0.28291176485134	-0.565297320509973
"201886_at"	0.541478181153479	0.38357262589156
"201887_at"	0.27685092125018	-0.665282802962087
"201889_at"	-0.105796913971252	-0.569081535322884
"201890_at"	-0.714474247926608	0.640026227780355
"201895_at"	0.109777555738461	-0.27292345487022
"201903_at"	0.333076160978779	0.626242413326361
"201908_at"	0.677784549970809	0.459528986797245
"201915_at"	0.238924562094544	0.00470520621484916
"201918_at"	0.501575139396053	0.602151185311218
"201919_at"	0.114408492909885	-0.231137399000527
"201920_at"	0.261068257664295	0.238804881545814
"201921_at"	0.00548776404719931	-0.0917305766230623
"201922_at"	-0.114921099658401	-0.0539500384275762
"201923_at"	-0.345804825270465	0.13995156531656
"201924_at"	-0.454297510903869	-0.576446654308723
"201928_at"	-0.106328380026319	0.248777724610662
"201930_at"	-0.39286163721412	0.461417231261755
"201931_at"	0.0639194095503619	0.347741021675809
"201932_at"	0.131074091753224	0.139442475609755
"201933_at"	0.446471793077382	0.0844725711168053
"201934_at"	-0.748710692757097	-0.71955847577839
"201938_at"	-0.180698669255577	-0.346038168683419
"201939_at"	0.0125428999951236	-0.682596805294652
"201940_at"	0.956104204195846	0.594431245560347
"201941_at"	0.441487199175118	0.103104855853754
"201944_at"	0.617567894912403	0.370375605372116
"201948_at"	-1.11362790689526	-0.923773480899319
"201951_at"	-0.515728830638839	-0.465813727112619
"201952_at"	-1.17583648603743	-0.726353939889481
"201953_at"	0.042195010281139	-0.138195810814196
"201954_at"	0.349650003285822	0.100990919604898
"201955_at"	-0.332366093990835	-0.2968396998639
"201963_at"	-0.215520496686789	-0.205429343965044
"201964_at"	-0.0154162512666964	0.0273034550072317
"201966_at"	-0.252801593347789	-0.0443695406932907
"201967_at"	0.432556048567683	0.172240965741745
"201969_at"	0.637349709587543	0.398949648098677
"201972_at"	-0.340081585463372	-0.345262769532674
"201975_at"	-0.453346777356412	-0.776614158800005
"201985_at"	0.139503917344305	0.147786161734761
"201986_at"	-0.250365280172939	-0.15443390298759
"201987_at"	-0.378062419633265	-0.418715607699442
"201994_at"	-0.233575447781396	-0.197297164171115
"201995_at"	-0.507362989192473	-0.535841090568333
"201998_at"	0.325318117087644	0.358960908683375
"202000_at"	-0.085884599465885	0.0395810508797894
"202006_at"	0.27587258403139	-0.39823003867869
"202007_at"	0	-0.402909880728325
"202009_at"	-0.207851250778587	-0.127907395890578
"202014_at"	0.795569480788428	0.40295143664807
"202016_at"	0.515069569486403	0.541504946840544
"202022_at"	-0.308554204791797	-0.578470959088801
"202024_at"	0.97224621013607	1.23631751865792
"202026_at"	0.0480928808282552	0.384356183189171
"202027_at"	-0.0942507759624824	-0.127096806492707
"202030_at"	-0.644063045511148	-0.801290518870439
"202038_at"	-0.049739516482374	-0.0401947324856771
"202039_at"	-1.71650384842796	-1.48141828058361
"202042_at"	-0.403152081402904	-0.0788321636668954
"202055_at"	-0.0310856183717263	0.419091059903909
"202056_at"	-1.13717769511363	-0.872420973736927
"202060_at"	-0.348479659549625	-0.183425804369545
"202066_at"	-0.315509038777019	-0.428437750151129
"202071_at"	0.14747699023874	0.589056702744929
"202072_at"	0.340354076639425	0.682414664052912
"202073_at"	0.383868895459232	0.246943765898818
"202076_at"	-0.273298599045452	-0.439814069349426
"202077_at"	-0.800445174300235	-0.288063666216475
"202078_at"	0.199094328419825	0.360815254362224
"202081_at"	0.276867808421274	0.357843891870674
"202085_at"	-0.29258432612702	-0.356883103772411
"202086_at"	0.405288164980872	-0.231543268479202
"202088_at"	-0.596895970046711	-0.34659981099408
"202094_at"	-0.199131486155204	-0.224605358699627
"202097_at"	0.45230500221372	0.51962949376218
"202100_at"	0.0635794916957497	-0.177301078137049
"202103_at"	-0.425887857690221	-0.283875795868815
"202105_at"	0.273301527741827	0.107116010365294
"202106_at"	-0.0515184395664665	-0.358931421454226
"202108_at"	-0.120529949832411	-0.333791007380915
"202109_at"	-0.491051144400403	-0.382367639536771
"202110_at"	-0.311296856369299	-0.0566058763475539
"202114_at"	-1.50955822121671	-1.64226814750444
"202116_at"	-0.660245374690367	-0.601378087796661
"202117_at"	0.0162581727598141	-0.194674366361383
