A	B
1552950_at	-2.46647689884923	0
1552952_at	0	0
1552953_a_at	1.24748335236137	0.269771355308436
1552954_at	0	0
1552955_at	-1.33089614055633	0
1552957_at	0	-0.982127139744599
1552960_at	-1.46721348321854	0
1552961_at	-1.2097538056612	-0.108131856874441
1552964_at	0	0
1552965_a_at	0	0
1552967_at	1.34920315773161	1.36630456906897
1552969_a_at	1.34368663154823	0
1552970_s_at	1.30722288570098	1.16855605111285
1552971_at	0	-1.23698992922486
1552972_at	0	0
1552973_at	0	0
1552974_at	0	0
1552975_x_at	0	0
1552976_at	1.71043127524288	3.81990987717913
1552977_a_at	-0.43510004592795	-0.169970199928809
1552978_a_at	0.221612574645624	0.193694660396053
1552979_at	0	0
1552980_at	0	0
1552982_a_at	0	0
1552985_at	-2.62859944413097	0
1552986_at	1.7077961962076	-1.17405537147329
1552987_a_at	0	0
1552988_at	0.0487699671384101	1.06296869678182
1552990_at	0	0
1552991_at	0	0
1552993_at	0	0
1552995_at	0	0
1552997_a_at	0	0
1552998_at	0	0
1552999_a_at	0	0
1553002_at	0	0
1553003_at	0	0
1553004_at	0	0
1553006_at	0	0
1553007_a_at	0	-1.2151629578939
1553009_s_at	0	0
1553011_at	-1.37439871960774	0
1553013_at	-1.10482099724574	0.0281728220967672
1553015_a_at	0.27529151744595	-6.25929806432837
1553016_at	0	0
1553019_at	0	0
1553020_at	1.26177380756274	-1.2984414067093
1553021_s_at	-4.39404726517127	-1.44945229249941
1553022_at	0	0
1553023_a_at	1.75807246096654	-0.0202522451165976
1553024_at	-0.995560357930149	1.08003466522273
1553025_at	0	0
1553027_a_at	0	-1.43413304617684
1553028_at	0	0
1553030_a_at	-0.106972241618674	-0.190450724916142
1553031_at	0	0
1553032_at	0	0
1553033_at	-3.90585220658697	0
1553034_at	0.0776928360735161	0.721058074744281
1553036_at	0	0
1553037_a_at	0	-0.340213839340906
1553039_a_at	0	0
1553041_at	0	0
1553042_a_at	-1.32343336582527	0
1553043_a_at	0	1.41272904471479
1553044_at	0	0
1553045_at	0	0
1553046_s_at	0	0
1553047_at	0	0
1553048_a_at	-0.284286272534215	-0.28540340543244
1553051_s_at	0	0
1553052_at	0	0
1553053_at	0	0
1553055_a_at	-2.6919244890908	0
1553057_at	1.47911045363825	0
1553058_at	0	0
1553059_at	0	0
1553060_at	0	1.38353187314699
1553061_at	0	0
1553062_at	0	0
1553063_at	0	0
1553064_at	0	0
1553066_at	0	0
1553067_a_at	0	0
1553069_at	0	0
1553070_a_at	0	0
1553071_a_at	-1.01577888349965	0
1553072_at	0	0
1553074_at	0	0
1553075_a_at	0	0
1553076_at	1.19362817030662	0
1553077_at	0	0
1553078_at	0	0
1553079_at	0	0
1553080_at	1.27301143423173	-1.23243130266267
1553081_at	0	0
1553082_at	0	0
1553083_at	0	0
1553084_at	0	0
1553086_at	0	0
1553087_at	0	0
1553088_a_at	0.411906517550663	0.665774150631223
1553089_a_at	0	-1.11037245152082
1553093_a_at	0	0
1553094_at	0	0
1553096_s_at	0.650049712734042	1.59983669047284
1553099_at	-0.245125413356561	-0.308965529675156
1553101_a_at	0.00739243859901073	0.0502353128032844
1553102_a_at	2.15438184488565	-1.44621477698974
1553103_at	-0.181958322549088	-0.135546735509383
1553105_s_at	-0.226530991107426	0
1553106_at	0.867000681084463	0.805184767964403
1553107_s_at	0.443098995391566	0.725410229041328
1553108_at	0.994837556287212	0.410751757749367
1553111_a_at	0.673470909374832	0.913775430076827
1553112_s_at	-0.0774391802898453	-0.0867913725942167
1553113_s_at	1.31190731433428	1.10752766232813
1553114_a_at	0	0
1553115_at	0	0
1553117_a_at	-0.104752252641957	-4.79386234107787
1553118_at	0.114185387584042	-1.41759179866413
1553120_at	0.0644374484792989	0
1553122_s_at	1.05514418843668	3.13370566277265
1553123_at	4.04517608415546	-1.4173520732914
1553125_x_at	0.119747258208512	0
1553126_a_at	0	0.547426129605896
1553127_a_at	1.25485814246827	-1.42783723842993
1553129_at	0	3.41854038242282
1553130_at	-1.53319731566379	-1.42070744607564
1553131_a_at	0	0
1553132_a_at	4.54966734828078	1.2533748358151
1553133_at	0.230629706124288	-0.39946043792013
1553134_s_at	0	-3.31422100545689
1553136_at	0	0
